GEOCODE_SECCIONES_2012,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20120101_35016_D03_S023,1766,40.7,838,928,110.7,1554,212,12,215,1340,211,153,45,13,12.2,75.9,11.9,31.8,15.7,16,98.1,101.9,6.2,21.3,3.5,50120.6,6016.7,45,33,89,66,36,269,1123,328,315,63.6,18.6,17.8
20120101_35016_D03_S024,2010,46.7,1024,986,96.3,1702,308,15.3,194,1315,501,288,173,40,9.7,65.4,24.9,52.9,38.1,14.8,258.2,38.7,8,34.5,7.9,25529.3,3912,33,45,73,53,23,227,1393,220,397,69.3,10.9,19.8
20120101_35016_D03_S025,1322,45.3,648,674,104,1228,94,7.1,156,886,280,126,118,36,11.8,67,21.2,49.2,31.6,17.6,179.5,55.7,12.9,42.1,4.6,28900.6,2055,17,34,71,45,22,189,1130,67,125,85.5,5.1,9.5
20120101_35016_D03_S026,1574,42.5,741,833,112.4,1527,47,3,212,1083,279,160,94,25,13.5,68.8,17.7,45.3,25.8,19.6,131.6,76,9,33.7,3.4,46154.3,1378.2,34,37,97,53,18,239,1374,112,88,87.3,7.1,5.6
20120101_35016_D03_S027,963,44.9,481,482,100.2,935,28,2.9,114,643,206,81,102,23,11.8,66.8,21.4,49.8,32,17.7,180.7,55.3,11.2,49.5,4.7,20341.8,591.5,18,22,48,31,18,137,883,27,53,91.7,2.8,5.5
20120101_35016_D03_S028,2336,43.1,1204,1132,94,1815,521,22.3,253,1683,400,210,150,40,10.8,72,17.1,38.8,23.8,15,158.1,63.2,10,37.5,33.7,6923.2,1544.1,53,61,93,62,33,302,1347,273,716,57.7,11.7,30.7
20120101_35016_D03_S029,1227,43.9,600,627,104.5,1006,221,18,127,872,228,115,84,29,10.4,71.1,18.6,40.7,26.1,14.6,179.5,55.7,12.7,36.8,3.7,33054.1,5953.5,21,26,51,39,18,155,869,92,266,70.8,7.5,21.7
20120101_35016_D03_S030,1127,44.5,554,573,103.4,1063,64,5.7,135,765,227,106,97,24,12,67.9,20.1,47.3,29.7,17.6,168.1,59.5,10.6,42.7,4.4,25449.9,1445.2,16,30,63,34,22,165,939,80,108,83.3,7.1,9.6
20120101_35016_D03_S031,1200,44.2,583,617,105.8,1141,59,4.9,137,818,245,116,107,22,11.4,68.2,20.4,46.7,30,16.7,178.8,55.9,9,43.7,5.2,23254.5,1143.3,22,21,69,36,30,178,1052,54,94,87.7,4.5,7.8
20120101_35016_D03_S032,1129,42.8,544,585,107.5,1108,21,1.9,160,741,228,106,104,18,14.2,65.6,20.2,52.4,30.8,21.6,142.5,70.2,7.9,45.6,4.5,24961.9,464.3,24,26,70,55,28,203,1035,57,37,91.7,5,3.3
20120101_35016_D03_S033,1394,42.6,689,705,102.3,1247,147,10.5,194,942,258,143,84,31,13.9,67.6,18.5,48,27.4,20.6,133,75.2,12,32.6,5,28073.7,2960.4,33,47,76,50,23,229,1103,103,188,79.1,7.4,13.5
20120101_35016_D03_S034,1354,44.3,648,706,109,1288,66,4.9,170,886,298,131,130,37,12.6,65.4,22,52.8,33.6,19.2,175.3,57,12.4,43.6,6.4,21095.6,1028.3,26,30,79,48,25,208,1205,50,99,89,3.7,7.3
20120101_35016_D03_S035,728,43.4,380,348,91.6,674,54,7.4,91,496,141,62,67,12,12.5,68.1,19.4,46.8,28.4,18.3,154.9,64.5,8.5,47.5,2.4,30411.9,2255.8,9,20,43,24,14,110,646,17,65,88.7,2.3,8.9
20120101_35016_D03_S036,959,41.4,469,490,104.5,916,43,4.5,152,636,171,86,70,15,15.8,66.3,17.8,50.8,26.9,23.9,112.5,88.9,8.8,40.9,3.5,27264.5,1222.5,25,26,65,46,17,179,853,52,54,88.9,5.4,5.6
20120101_35016_D03_S037,1144,44.2,577,567,98.3,974,170,14.9,132,791,221,112,82,27,11.5,69.1,19.3,44.6,27.9,16.7,167.4,59.7,12.2,37.1,5.3,21646.6,3216.7,20,22,60,35,19,156,855,75,214,74.7,6.6,18.7
20120101_35016_D03_S038,1179,44.2,603,576,95.5,1107,72,6.1,164,755,260,137,90,33,13.9,64,22.1,56.2,34.4,21.7,158.5,63.1,12.7,34.6,5.7,20690,1263.5,25,29,73,45,18,190,1046,41,92,88.7,3.5,7.8
20120101_35016_D03_S039,608,43.3,308,300,97.4,602,6,1,83,398,127,58,52,17,13.7,65.5,20.9,52.8,31.9,20.9,153,65.4,13.4,40.9,2.6,23083.6,227.8,16,17,30,26,9,98,577,18,13,94.9,3,2.1
20120101_35016_D03_S040,2065,41.2,1129,936,82.9,1853,212,10.3,282,1472,311,143,144,24,13.7,71.3,15.1,40.3,21.1,19.2,110.3,90.7,7.7,46.3,723.1,285.6,29.3,43,54,123,76,38,334,1597,184,284,77.3,8.9,13.8
20120101_35016_D03_S041,1080,41.6,533,547,102.6,1063,17,1.6,149,762,169,89,62,18,13.8,70.6,15.6,41.7,22.2,19.6,113.4,88.2,10.7,36.7,275.3,392.3,6.2,28,29,56,48,23,184,1025,27,28,94.9,2.5,2.6
20120101_35016_D03_S042,988,44.6,471,517,109.8,810,178,18,109,658,221,121,79,21,11,66.6,22.4,50.2,33.6,16.6,202.8,49.3,9.5,35.7,1.4,71828.4,12940.7,19,19,50,30,11,129,540,219,229,54.7,22.2,23.2
20120101_35016_D03_S043,1217,45.8,581,636,109.5,975,242,19.9,96,824,297,142,121,34,7.9,67.7,24.4,47.7,36,11.7,309.4,32.3,11.4,40.7,2.4,50912,10123.8,19,13,42,30,16,120,613,268,336,50.4,22,27.6
20120101_35016_D04_S001,1589,41.3,801,788,98.4,1515,74,4.7,218,1148,223,125,76,22,13.7,72.2,14,38.4,19.4,19,102.3,97.8,9.9,34.1,17,9338,434.9,36,38,90,64,26,254,1351,109,129,85,6.9,8.1
20120101_35016_D04_S002,1234,44.6,560,674,120.4,1156,78,6.3,120,875,239,133,75,31,9.7,70.9,19.4,41,27.3,13.7,199.2,50.2,13,31.4,3.8,32085.3,2028.1,20,18,51,40,25,154,957,123,154,77.6,10,12.5
20120101_35016_D04_S003,809,42.8,400,409,102.2,756,53,6.6,103,570,136,76,49,11,12.7,70.5,16.8,41.9,23.9,18.1,132,75.7,8.1,36,11.7,6899,452,15,15,53,27,17,127,583,132,94,72.1,16.3,11.6
20120101_35016_D04_S004,1034,42.8,527,507,96.2,963,71,6.9,143,713,178,86,62,30,13.8,69,17.2,45,25,20.1,124.5,80.3,16.9,34.8,9.7,10656.1,731.7,20,28,60,53,24,185,868,78,88,83.9,7.5,8.5
20120101_35016_D04_S005,996,47.8,452,544,120.4,951,45,4.5,97,651,248,74,120,54,9.7,65.4,24.9,53,38.1,14.9,255.7,39.1,21.8,48.4,7.6,13108.2,592.2,22,17,39,24,20,122,865,65,66,86.8,6.5,6.6
20120101_35016_D04_S006,1563,44.1,753,810,107.6,1472,91,5.8,200,1018,345,205,106,34,12.8,65.1,22.1,53.5,33.9,19.6,172.5,58,9.9,30.7,8.6,18112.1,1054.5,34,41,78,60,24,237,1289,124,150,82.5,7.9,9.6
20120101_35016_D04_S007,827,43.1,428,399,93.2,824,3,0.4,115,547,165,61,87,17,13.9,66.1,20,51.2,30.2,21,143.5,69.7,10.3,52.7,17.3,4776.3,17.3,19,18,53,34,24,148,798,18,11,96.5,2.2,1.3
20120101_35016_D04_S008,1117,38.3,574,543,94.6,1046,71,6.4,179,807,131,69,43,19,16,72.2,11.7,38.4,16.2,22.2,73.2,136.6,14.5,32.8,7.3,15201.4,966.2,21,31,83,61,30,226,956,63,98,85.6,5.6,8.8
20120101_35016_D04_S009,646,46.7,292,354,121.2,620,26,4,69,430,147,61,61,25,10.7,66.6,22.8,50.2,34.2,16,213,46.9,17,41.5,1,62031.9,2496.6,8,13,34,22,9,86,544,36,66,84.2,5.6,10.2
20120101_35016_D04_S010,649,46.1,287,362,126.1,612,37,5.7,79,413,157,66,67,24,12.2,63.6,24.2,57.1,38,19.1,198.7,50.3,15.3,42.7,1,64162.1,3657.9,10,13,38,22,8,91,543,46,60,83.7,7.1,9.2
20120101_35016_D04_S011,1163,47.1,558,605,108.4,1122,41,3.5,130,741,292,93,144,55,11.2,63.7,25.1,57,39.4,17.5,224.6,44.5,18.8,49.3,2.2,52964.8,1867.2,18,26,66,25,25,160,1034,43,86,88.9,3.7,7.4
20120101_35016_D04_S012,762,48.6,354,408,115.3,740,22,2.9,67,481,214,86,86,42,8.8,63.1,28.1,58.4,44.5,13.9,319.4,31.3,19.6,40.2,1.5,50095.3,1446.3,13,12,27,17,14,83,695,33,34,91.2,4.3,4.5
20120101_35016_D04_S013,1410,42.7,695,715,102.9,1205,205,14.5,195,956,259,112,116,31,13.8,67.8,18.4,47.5,27.1,20.4,132.8,75.3,12,44.8,4.2,33890.2,4927.3,35,35,83,51,24,228,1057,70,283,75,5,20.1
20120101_35016_D04_S014,836,45.8,374,462,123.5,819,17,2,108,514,214,82,110,22,12.9,61.5,25.6,62.6,41.6,21,198.1,50.5,10.3,51.4,7.5,11190.5,227.6,10,18,55,30,16,129,765,33,38,91.5,3.9,4.5
20120101_35016_D04_S015,1831,40.6,861,970,112.7,1612,219,12,277,1262,292,164,102,26,15.1,68.9,15.9,45.1,23.1,21.9,105.4,94.9,8.9,34.9,5.6,32924,3937.9,47,52,122,80,41,342,1386,97,348,75.7,5.3,19
20120101_35016_D04_S016,739,41.5,366,373,101.9,725,14,1.9,117,505,117,53,50,14,15.8,68.3,15.8,46.3,23.2,23.2,100,100,12,42.7,3.1,23495.4,445.1,13,32,48,30,6,129,685,27,27,92.7,3.7,3.7
20120101_35016_D04_S017,649,42.3,316,333,105.4,632,17,2.6,95,441,113,50,45,18,14.6,68,17.4,47.2,25.6,21.5,118.9,84.1,15.9,39.8,1.2,52351.4,1371.3,18,19,39,25,8,109,595,30,24,91.7,4.6,3.7
20120101_35016_D04_S018,609,45,292,317,108.6,573,36,5.9,71,392,146,68,60,18,11.7,64.4,24,55.4,37.2,18.1,205.6,48.6,12.3,41.1,1,63663,3763.3,14,15,28,18,7,82,539,27,43,88.5,4.4,7.1
20120101_35016_D04_S019,760,44.4,360,400,111.1,702,58,7.6,91,505,164,74,71,19,12,66.4,21.6,50.5,32.5,18,180.2,55.5,11.6,43.3,1.5,49676.4,3791.1,18,17,37,29,13,114,639,28,93,84.1,3.7,12.2
20120101_35016_D04_S020,1197,40.7,608,589,96.9,1108,89,7.4,177,824,196,105,77,14,14.8,68.8,16.4,45.3,23.8,21.5,110.7,90.3,7.1,39.3,2.1,56569,4206,27,32,79,48,24,210,986,59,152,82.4,4.9,12.7
20120101_35016_D04_S021,1831,43.2,859,972,113.2,1637,194,10.6,256,1221,354,175,138,41,14,66.7,19.3,50,29,21,138.3,72.3,11.6,39,5.7,31932.3,3383.3,30,53,108,77,40,308,1469,64,298,80.2,3.5,16.3
20120101_35016_D04_S022,943,44.3,441,502,113.8,929,14,1.5,124,629,190,71,74,45,13.1,66.7,20.1,49.9,30.2,19.7,153.2,65.3,23.7,38.9,3.4,27859,413.6,9,24,63,33,18,147,894,22,27,94.8,2.3,2.9
20120101_35016_D04_S023,1039,43.8,500,539,107.8,998,41,3.9,125,688,226,101,96,29,12,66.2,21.8,51,32.8,18.2,180.8,55.3,12.8,42.5,4.2,24920.3,983.4,26,18,56,39,21,160,918,55,66,88.4,5.3,6.4
20120101_35016_D04_S024,760,41.5,374,386,103.2,723,37,4.9,122,504,134,67,54,13,16.1,66.3,17.6,50.8,26.6,24.2,109.8,91,9.7,40.3,0.8,89569.8,4360.6,21,22,48,36,12,139,688,22,50,90.5,2.9,6.6
20120101_35016_D04_S025,1034,43.1,544,490,90.1,1016,18,1.7,142,677,215,118,86,11,13.7,65.5,20.8,52.7,31.8,21,151.4,66,5.1,40,2.9,35542.4,618.7,19,19,72,44,16,170,970,34,30,93.8,3.3,2.9
20120101_35016_D04_S026,775,42.2,384,391,101.8,710,65,8.4,113,530,132,64,54,14,14.6,68.4,17,46.2,24.9,21.3,116.8,85.6,10.6,40.9,2.6,29858.2,2504.2,16,17,50,35,11,129,627,29,119,80.9,3.7,15.4
20120101_35016_D04_S027,966,42.9,491,475,96.7,892,74,7.7,138,626,202,117,72,13,14.3,64.8,20.9,54.3,32.3,22,146.4,68.3,6.4,35.6,2.8,34697,2658,22,30,60,40,17,169,804,48,114,83.2,5,11.8
20120101_35016_D04_S028,1166,41.9,578,588,101.7,1153,13,1.1,171,773,222,117,93,12,14.7,66.3,19,50.8,28.7,22.1,129.8,77,5.4,41.9,3.5,33270.6,370.9,23,28,84,50,29,214,1112,29,25,95.4,2.5,2.1
20120101_35016_D04_S029,1546,41.8,736,810,110.1,1500,46,3,210,1066,270,131,111,28,13.6,69,17.5,45,25.3,19.7,128.6,77.8,10.4,41.1,8.1,19072.1,567.5,31,39,94,67,31,262,1424,46,76,92.1,3,4.9
20120101_35016_D04_S030,1190,40.2,561,629,112.1,1076,114,9.6,173,824,193,105,65,23,14.5,69.2,16.2,44.4,23.4,21,111.6,89.6,11.9,33.7,3.9,30457.4,2917.8,37,39,64,44,33,217,938,75,177,78.8,6.3,14.9
20120101_35016_D04_S031,1407,41.5,654,753,115.1,1311,96,6.8,222,925,260,112,121,27,15.8,65.7,18.5,52.1,28.1,24,117.1,85.4,10.4,46.5,5.1,27448.8,1872.8,28,41,104,61,35,269,1157,71,179,82.2,5,12.7
20120101_35016_D04_S032,876,41.4,406,470,115.8,797,79,9,139,576,161,85,60,16,15.9,65.8,18.4,52.1,28,24.1,115.8,86.3,9.9,37.3,2,44680.2,4029.4,20,24,65,34,18,161,669,65,142,76.4,7.4,16.2
20120101_35016_D04_S033,1110,43.5,548,562,102.6,1096,14,1.3,142,746,222,124,87,11,12.8,67.2,20,48.8,29.8,19,156.3,64,5,39.2,7.4,14953.3,188.6,24,31,55,38,21,169,1043,30,37,94,2.7,3.3
20120101_35016_D04_S034,1819,42.6,852,967,113.5,1753,66,3.6,211,1260,348,186,127,35,11.6,69.3,19.1,44.4,27.6,16.7,164.9,60.6,10.1,36.5,17.2,10562.3,383.2,46,43,75,68,32,264,1613,79,127,88.7,4.3,7
20120101_35016_D04_S035,1931,38.4,936,995,106.3,1823,108,5.6,246,1539,146,97,34,15,12.7,79.7,7.6,25.5,9.5,16,59.3,168.5,10.3,23.3,7.3,26561.2,1485.6,44,66,88,63,47,308,1622,126,183,84,6.5,9.5
20120101_35016_D04_S036,1431,39.9,708,723,102.1,1348,83,5.8,200,1089,142,99,37,6,14,76.1,9.9,31.4,13,18.4,71,140.8,4.2,26.1,2.4,59417,3446.3,31,44,85,51,23,234,1199,99,133,83.8,6.9,9.3
20120101_35016_D04_S037,938,41.2,441,497,112.7,864,74,7.9,141,634,163,80,64,19,15,67.6,17.4,47.9,25.7,22.2,115.6,86.5,11.7,39.3,6,15714.5,1239.7,25,32,60,33,21,171,782,29,127,83.4,3.1,13.5
20120101_35016_D04_S038,1616,44.7,752,864,114.9,1507,109,6.7,200,1041,375,213,123,39,12.4,64.4,23.2,55.2,36,19.2,187.5,53.3,10.4,32.8,14.6,11034,744.2,35,54,80,36,18,223,1263,190,163,78.2,11.8,10.1
20120101_35016_D04_S039,1512,40.9,731,781,106.8,1323,189,12.5,201,1106,205,121,61,23,13.3,73.1,13.6,36.7,18.5,18.2,102,98,11.2,29.8,19.9,7585.3,948.2,31,39,90,60,25,245,948,323,241,62.7,21.4,15.9
20120101_35016_D04_S040,1293,44.9,612,681,111.3,1198,95,7.3,140,890,263,158,88,17,10.8,68.8,20.3,45.3,29.6,15.7,187.9,53.2,6.5,33.5,5.1,25148.3,1847.7,22,27,58,45,21,173,925,189,179,71.5,14.6,13.8
20120101_35016_D04_S041,1083,43.2,526,557,105.9,981,102,9.4,105,815,163,107,46,10,9.7,75.3,15.1,32.9,20,12.9,155.2,64.4,6.1,28.2,1.8,60220.2,5671.7,20,21,39,38,15,133,755,163,165,69.7,15.1,15.2
20120101_35016_D04_S042,1521,42.9,730,791,108.4,1351,170,11.2,168,1085,268,153,94,21,11,71.3,17.6,40.2,24.7,15.5,159.5,62.7,7.8,35.1,3.2,46849,5236.2,25,29,76,52,30,212,969,223,329,63.7,14.7,21.6
20120101_35016_D04_S043,1563,47.2,832,731,87.9,1359,204,13.1,127,1087,349,182,103,64,8.1,69.5,22.3,43.8,32.1,11.7,274.8,36.4,18.3,29.5,18.9,8270.7,1079.5,18,26,62,27,21,154,1165,146,252,74.5,9.3,16.1
20120101_35016_D04_S045,1607,41.7,771,836,108.4,1425,182,11.3,223,1113,271,154,98,19,13.9,69.3,16.9,44.4,24.3,20,121.5,82.3,7,36.2,6.9,23185,2625.8,45,40,83,71,37,276,1134,191,282,70.6,11.9,17.5
20120101_35016_D04_S046,2072,41.8,1015,1057,104.1,1784,288,13.9,260,1511,301,170,97,34,12.5,72.9,14.5,37.1,19.9,17.2,115.8,86.4,11.3,32.2,3.2,63919.1,8884.5,39,41,113,86,35,314,1222,341,509,59,16.5,24.6
20120101_35016_D04_S047,1432,43.2,689,743,107.8,1272,160,11.2,181,976,275,145,103,27,12.6,68.2,19.2,46.7,28.2,18.5,151.9,65.8,9.8,37.5,10.7,13409.6,1498.3,32,35,77,47,26,217,1006,136,290,70.3,9.5,20.3
20120101_35016_D04_S048,979,47.6,467,512,109.6,940,39,4,96,639,244,73,126,45,9.8,65.3,24.9,53.2,38.2,15,254.2,39.3,18.4,51.6,5.2,18800.2,748.9,12,17,41,40,13,123,859,33,87,87.7,3.4,8.9
20120101_35016_D04_S049,1274,46.9,584,690,118.2,1247,27,2.1,153,790,331,103,179,49,12,62,26,61.3,41.9,19.4,216.3,46.2,14.8,54.1,4.8,26687.9,565.6,25,28,53,59,18,183,1174,49,51,92.2,3.8,4
20120101_35016_D04_S050,1193,44.1,565,628,111.2,1111,82,6.9,140,808,245,106,102,37,11.7,67.7,20.5,47.6,30.3,17.3,175,57.1,15.1,41.6,4.1,29230.9,2009.2,28,22,64,43,15,172,977,89,127,81.9,7.5,10.6
20120101_35016_D04_S051,1025,46.3,490,535,109.2,1004,21,2,107,684,234,76,118,40,10.4,66.7,22.8,49.9,34.2,15.6,218.7,45.7,17.1,50.4,2.3,45259.9,927.3,20,21,40,32,21,134,940,45,40,91.7,4.4,3.9
20120101_35016_D04_S052,1243,46.4,597,646,108.2,1206,37,3,139,809,295,114,131,50,11.2,65.1,23.7,53.6,36.5,17.2,212.2,47.1,16.9,44.4,3.2,38607.3,1149.2,19,27,71,31,16,164,1139,42,62,91.6,3.4,5
20120101_35016_D04_S053,1135,45.8,533,602,112.9,1086,49,4.3,141,728,266,100,127,39,12.4,64.1,23.4,55.9,36.5,19.4,188.7,53,14.7,47.7,2.7,41803.2,1804.7,11,26,72,44,11,164,1005,44,86,88.5,3.9,7.6
20120101_35016_D04_S055,1277,43.6,591,686,116.1,1128,149,11.7,188,810,279,145,107,27,14.7,63.4,21.8,57.7,34.4,23.2,148.4,67.4,9.7,38.4,35.5,3596.1,419.6,22,40,80,54,20,216,899,132,246,70.4,10.3,19.3
20120101_35016_D04_S056,2608,34.1,1233,1375,111.5,2447,161,6.2,623,1850,135,94,33,8,23.9,70.9,5.2,41,7.3,33.7,21.7,461.5,5.9,24.4,18.8,13861.9,855.7,91,161,264,138,78,732,1821,511,276,69.8,19.6,10.6
20120101_35016_D04_S057,951,40.7,469,482,102.8,898,53,5.6,140,674,137,89,37,11,14.7,70.9,14.4,41.1,20.3,20.8,97.9,102.2,8,27,1.6,58422.4,3255.9,29,30,59,31,19,168,772,80,99,81.2,8.4,10.4
20120101_35016_D04_S058,2920,34.1,1420,1500,105.6,2731,189,6.5,672,2106,142,95,35,12,23,72.1,4.9,38.7,6.7,31.9,21.1,473.2,8.5,24.6,37.2,7852.5,508.3,118,162,299,119,51,749,2145,428,347,73.5,14.7,11.9
20120101_35016_D04_S059,1433,42.9,678,755,111.4,1327,106,7.4,173,974,286,199,67,20,12.1,68,20,47.1,29.4,17.8,165.3,60.5,7,23.4,5,28845.8,2133.7,31,47,72,39,26,215,1131,97,205,78.9,6.8,14.3
20120101_35016_D04_S060,2269,39,1092,1177,107.8,2090,179,7.9,328,1674,267,166,82,19,14.5,73.8,11.8,35.5,15.9,19.6,81.4,122.8,7.1,30.7,26.5,8572,676.2,65,58,129,98,55,405,1756,202,311,77.4,8.9,13.7
20120101_35016_D04_S061,1051,40.3,526,525,99.8,1010,41,3.9,152,751,148,67,64,17,14.5,71.5,14.1,39.9,19.7,20.2,97.4,102.7,11.5,43.2,66.6,1578.8,61.6,33,27,62,40,20,182,964,28,59,91.7,2.7,5.6
20120101_35016_D04_S062,1828,33.2,952,876,92,1667,161,8.8,383,1363,82,47,22,13,21,74.6,4.5,34.1,6,28.1,21.4,467.1,15.9,26.8,34.7,5267.3,463.9,107,96,130,65,30,428,1212,356,260,66.3,19.5,14.2
20120101_35016_D04_S063,2078,35,1018,1060,104.1,1986,92,4.4,441,1524,113,66,41,6,21.2,73.3,5.4,36.4,7.4,28.9,25.6,390.3,5.3,36.3,94.2,2205.8,97.7,81,73,195,124,49,522,1630,243,205,78.4,11.7,9.9
20120101_35016_D04_S064,1595,41.4,746,849,113.8,1511,84,5.3,199,1174,222,117,82,23,12.5,73.6,13.9,35.9,18.9,17,111.6,89.6,10.4,36.9,13.9,11464.6,603.8,30,30,94,61,25,240,1366,66,163,85.6,4.1,10.2
20120101_35016_D04_S065,1237,39.8,602,635,105.5,1085,152,12.3,171,924,142,95,36,11,13.8,74.7,11.5,33.9,15.4,18.5,83,120.4,7.7,25.4,2.2,56907.6,6992.7,34,27,79,47,18,205,933,80,224,75.4,6.5,18.1
20120101_35016_D04_S066,1285,39.6,610,675,110.7,1219,66,5.1,167,996,122,82,29,11,13,77.5,9.5,29,12.2,16.8,73.1,136.9,9,23.8,1.9,66483.9,3414.7,24,42,62,48,29,205,1069,91,125,83.2,7.1,9.7
20120101_35016_D04_S067,1274,38.5,636,638,100.3,1262,12,0.9,168,1000,106,76,27,3,13.2,78.5,8.3,27.4,10.6,16.8,63.1,158.5,2.8,25.5,4.6,27985.2,263.6,26,40,73,40,20,199,1203,45,26,94.4,3.5,2
20120101_35016_D04_S068,1601,38.4,758,843,111.2,1423,178,11.1,214,1268,119,66,41,12,13.4,79.2,7.4,26.3,9.4,16.9,55.6,179.8,10.1,34.5,8.7,18326.3,2037.5,40,44,75,69,33,261,1146,174,281,71.6,10.9,17.6
20120101_35016_D04_S069,1018,36.6,518,500,96.5,1004,14,1.4,158,778,82,61,20,1,15.5,76.4,8.1,30.8,10.5,20.3,51.9,192.7,1.2,24.4,4.6,22280.6,306.4,29,37,66,36,15,183,950,39,29,93.3,3.8,2.8
20120101_35016_D04_S070,1272,39.1,629,643,102.2,1229,43,3.4,188,937,147,90,43,14,14.8,73.7,11.6,35.8,15.7,20.1,78.2,127.9,9.5,29.3,16.3,7801.3,263.7,30,36,84,47,36,233,1134,61,77,89.2,4.8,6.1
20120101_35016_D04_S071,1149,40.9,543,606,111.6,1113,36,3.1,184,771,194,107,58,29,16,67.1,16.9,49,25.2,23.9,105.4,94.8,14.9,29.9,58,1982.4,62.1,27,35,78,54,24,218,1032,44,73,89.8,3.8,6.4
20120101_35016_D04_S073,1335,32.2,655,680,103.8,1238,97,7.3,341,969,25,15,7,3,25.5,72.6,1.9,37.8,2.6,35.2,7.3,1364,12,28,15.7,8525.6,619.5,75,71,127,82,33,388,881,287,167,66,21.5,12.5
20120101_35016_D04_S074,1259,34.2,633,626,98.9,1213,46,3.7,277,934,48,31,15,2,22,74.2,3.8,34.8,5.1,29.7,17.3,577.1,4.2,31.2,6.7,18665.7,682,26,43,142,85,30,326,1105,73,81,87.8,5.8,6.4
20120101_35016_D04_S075,1550,34.7,743,807,108.6,1444,106,6.8,346,1122,82,44,27,11,22.3,72.4,5.3,38.1,7.3,30.8,23.7,422,13.4,32.9,4.8,32024.8,2190.1,54,69,170,71,40,404,1052,270,228,67.9,17.4,14.7
20120101_35016_D04_S076,2246,34.8,1109,1137,102.5,2068,178,7.9,483,1625,138,87,46,5,21.5,72.4,6.1,38.2,8.5,29.7,28.6,350,3.6,33.3,14.6,15393.1,1219.9,90,116,201,102,57,566,1456,454,336,64.8,20.2,15
20120101_35016_D04_S077,1898,34.1,883,1015,114.9,1824,74,3.9,325,1506,67,47,19,1,17.1,79.3,3.5,26,4.4,21.6,20.6,485.1,1.5,28.4,7.8,24383.7,950.7,75,55,126,102,52,410,1570,166,162,82.7,8.7,8.5
20120101_35016_D04_S078,2051,34.2,983,1068,108.6,1935,116,5.7,453,1520,78,51,21,6,22.1,74.1,3.8,34.9,5.1,29.8,17.2,580.8,7.7,26.9,8.5,24238.9,1370.9,57,80,237,101,49,524,1616,199,236,78.8,9.7,11.5
20120101_35016_D04_S079,1175,36.8,588,587,99.8,1074,101,8.6,233,831,111,74,24,13,19.8,70.7,9.4,41.4,13.4,28,47.6,209.9,11.7,21.6,16.4,7151.2,614.7,48,57,84,55,25,269,750,261,164,63.8,22.2,14
20120101_35016_D04_S080,1438,36.2,678,760,112.1,1395,43,3,266,1080,92,61,30,1,18.5,75.1,6.4,33.1,8.5,24.6,34.6,289.1,1.1,32.6,17.5,8207.4,245.4,28,31,130,95,41,325,1253,106,79,87.1,7.4,5.5
20120101_35016_D04_S081,1371,34.9,684,687,100.4,1201,170,12.4,257,1051,63,39,16,8,18.7,76.7,4.6,30.4,6,24.5,24.5,407.9,12.7,25.4,30.4,4512.7,559.6,69,58,87,55,23,292,752,364,255,54.9,26.5,18.6
20120101_35016_D04_S082,1295,36.8,628,667,106.2,1219,76,5.9,212,957,126,78,40,8,16.4,73.9,9.7,35.3,13.2,22.2,59.4,168.3,6.3,31.7,16.2,7971.7,467.8,43,51,68,65,32,259,1048,99,148,80.9,7.6,11.4
20120101_35016_D04_S083,989,42.4,458,531,115.9,896,93,9.4,117,736,136,83,42,11,11.8,74.4,13.8,34.4,18.5,15.9,116.2,86,8.1,30.9,4.3,22933.9,2156.6,12,30,45,37,16,140,651,161,177,65.8,16.3,17.9
20120101_35016_D05_S001,1764,42,894,870,97.3,1689,75,4.3,228,1234,302,156,110,36,12.9,70,17.1,42.9,24.5,18.5,132.5,75.5,11.9,36.4,12.3,14330.7,609.3,43,39,102,63,25,272,1602,56,106,90.8,3.2,6
20120101_35016_D05_S002,2124,40.3,1054,1070,101.5,2047,77,3.6,309,1485,330,155,141,34,14.5,69.9,15.5,43,22.2,20.8,106.8,93.6,10.3,42.7,93.7,2267.3,82.2,48,60,132,92,56,388,1959,58,107,92.2,2.7,5
