GEOCODE_SECCIONES_2007,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20070101_35016_D02_S051,1639,39.9,781,858,109.9,1473,166,10.1,294,1081,264,149,72,43,17.9,66,16.1,51.6,24.4,27.2,89.8,111.4,16.3,27.3,34.3,4785,484.6,56,83,110,62,25,336,1128,273,238,68.8,16.7,14.5
20070101_35016_D02_S052,1850,39.7,837,1013,121,1697,153,8.3,344,1218,288,139,123,26,18.6,65.8,15.6,51.9,23.6,28.2,83.7,119.4,9,42.7,26,7113.9,588.3,54,97,136,76,30,393,1280,347,223,69.2,18.8,12.1
20070101_35016_D02_S053,1307,42.3,606,701,115.7,1140,167,12.8,159,896,252,121,94,37,12.2,68.6,19.3,45.9,28.1,17.7,158.5,63.1,14.7,37.3,4.9,26618.6,3401.2,38,27,60,59,16,200,873,199,235,66.8,15.2,18
20070101_35016_D02_S054,1668,39.8,776,892,114.9,1486,182,10.9,244,1190,234,145,57,32,14.6,71.3,14,40.2,19.7,20.5,95.9,104.3,13.7,24.4,6.4,26164.3,2854.9,41,65,89,63,23,281,1135,298,235,68,17.9,14.1
20070101_35016_D02_S055,1441,42.9,692,749,108.2,1308,133,9.2,170,964,307,182,98,27,11.8,66.9,21.3,49.5,31.8,17.6,180.6,55.4,8.8,31.9,3,48256.9,4454,36,45,62,37,16,196,943,311,187,65.4,21.6,13
20070101_35016_D02_S056,1050,42.8,520,530,101.9,908,142,13.5,120,737,193,93,79,21,11.4,70.2,18.4,42.5,26.2,16.3,160.8,62.2,10.9,40.9,4.6,22721.9,3072.9,22,27,57,22,15,143,685,180,185,65.2,17.1,17.6
20070101_35016_D02_S057,1562,42,762,800,105,1280,282,18.1,179,1113,270,143,104,23,11.5,71.3,17.3,40.3,24.3,16.1,150.8,66.3,8.5,38.5,4.6,34052,6147.7,34,45,69,45,27,220,937,266,359,60,17,23
20070101_35016_D02_S058,1577,43.6,715,862,120.6,1383,194,12.3,187,1045,345,174,133,38,11.9,66.3,21.9,50.9,33,17.9,184.5,54.2,11,38.6,6.3,25019.8,3077.9,30,42,86,37,17,212,1132,207,238,71.8,13.1,15.1
20070101_35016_D02_S059,1894,41.9,910,984,108.1,1560,334,17.6,215,1365,314,156,122,36,11.4,72.1,16.6,38.8,23,15.8,146,68.5,11.5,38.9,3.2,59889.3,10561.3,38,35,89,72,36,270,1059,375,460,55.9,19.8,24.3
20070101_35016_D02_S060,989,43.4,472,517,109.5,875,114,11.5,93,726,170,98,59,13,9.4,73.4,17.2,36.2,23.4,12.8,182.8,54.7,7.6,34.7,1.4,71901.1,8287.9,23,18,36,19,11,107,575,235,179,58.1,23.8,18.1
20070101_35016_D02_S061,1132,45.1,543,589,108.5,957,175,15.5,94,800,238,126,80,32,8.3,70.7,21,41.5,29.8,11.8,253.2,39.5,13.4,33.6,1.9,60212.8,9308.5,28,20,28,22,23,121,682,193,257,60.2,17,22.7
20070101_35016_D02_S062,821,43.8,394,427,108.4,727,94,11.4,83,566,172,89,73,10,10.1,68.9,21,45.1,30.4,14.7,207.2,48.3,5.8,42.4,1.8,45568.1,5217.3,17,21,30,23,13,104,489,183,149,59.6,22.3,18.1
20070101_35016_D02_S063,1155,42,539,616,114.3,910,245,21.2,129,824,202,110,78,14,11.2,71.3,17.5,40.2,24.5,15.7,156.6,63.9,6.9,38.6,1.4,83315.3,17672.9,28,28,47,33,11,147,578,266,311,50,23,26.9
20070101_35016_D02_S064,1810,41,956,854,89.3,1635,175,9.7,193,1366,251,127,96,28,10.7,75.5,13.9,32.5,18.4,14.1,130.1,76.9,11.2,38.2,19.6,9240.5,893.4,27,39,76,62,26,230,883,654,273,48.8,36.1,15.1
20070101_35016_D03_S001,2433,41.9,1219,1214,99.6,1705,728,29.9,281,1774,378,216,123,39,11.5,72.9,15.5,37.1,21.3,15.8,134.5,74.3,10.3,32.5,27.7,8780,2627.2,62,59,104,77,38,340,1238,407,788,50.9,16.7,32.4
20070101_35016_D03_S002,1626,41.4,828,798,96.4,1030,596,36.7,170,1198,258,149,85,24,10.5,73.7,15.9,35.7,21.5,14.2,151.8,65.9,9.3,32.9,18.7,8693.9,3186.7,40,46,59,41,19,205,639,327,660,39.3,20.1,40.6
20070101_35016_D03_S003,2929,43.1,1504,1425,94.7,1905,1024,35,295,2123,511,287,161,63,10.1,72.5,17.4,38,24.1,13.9,173.2,57.7,12.3,31.5,9.9,29579,10341,48,61,134,66,36,345,1264,523,1142,43.2,17.9,39
20070101_35016_D03_S004,1890,42.1,939,951,101.3,1499,391,20.7,170,1429,291,160,98,33,9,75.6,15.4,32.3,20.4,11.9,171.2,58.4,11.3,33.7,14.1,13395.4,2771.2,37,44,51,56,37,225,983,434,473,52,23,25
20070101_35016_D03_S005,2900,40.9,1520,1380,90.8,1793,1107,38.2,293,2193,414,233,133,48,10.1,75.6,14.3,32.2,18.9,13.4,141.3,70.8,11.6,32.1,5.6,51335.6,19596,53,68,116,76,41,354,1300,410,1190,44.8,14.1,41
20070101_35016_D03_S006,1377,42.4,632,745,117.9,1100,277,20.1,133,1025,219,112,82,25,9.7,74.4,15.9,34.3,21.4,13,164.7,60.7,11.4,37.4,6.1,22737.8,4574,24,21,61,41,23,170,801,228,348,58.2,16.6,25.3
20070101_35016_D03_S007,1939,43,943,996,105.6,1633,306,15.8,179,1434,326,189,103,34,9.2,74,16.8,35.2,22.7,12.5,182.1,54.9,10.4,31.6,5.3,36320.4,5731.8,34,29,81,50,27,221,1292,263,384,66.6,13.6,19.8
20070101_35016_D03_S008,2036,42.4,1004,1032,102.8,1531,505,24.8,185,1519,332,202,98,32,9.1,74.6,16.3,34,21.9,12.2,179.5,55.7,9.6,29.5,7.9,25813.6,6402.7,34,40,74,49,35,232,1104,355,577,54.2,17.4,28.3
20070101_35016_D03_S009,2186,41.9,1051,1135,108,1809,377,17.2,256,1590,340,195,100,45,11.7,72.7,15.6,37.5,21.4,16.1,132.8,75.3,13.2,29.4,5.8,37966.5,6547.8,41,48,104,78,31,302,1209,479,498,55.3,21.9,22.8
20070101_35016_D03_S010,2207,41.4,1047,1160,110.8,1968,239,10.8,236,1668,303,176,97,30,10.7,75.6,13.7,32.3,18.2,14.1,128.4,77.9,9.9,32,4.5,48565.3,5259.2,42,45,95,77,40,299,1417,452,338,64.2,20.5,15.3
20070101_35016_D03_S011,2119,42,1142,977,85.6,1513,606,28.6,213,1576,330,198,103,29,10.1,74.4,15.6,34.5,20.9,13.5,154.9,64.5,8.8,31.2,5.2,40385,11549.5,52,36,82,54,33,257,1108,311,700,52.3,14.7,33
20070101_35016_D03_S012,1375,41.5,676,699,103.4,1247,128,9.3,156,1019,200,127,61,12,11.3,74.1,14.5,34.9,19.6,15.3,128.2,78,6,30.5,2.5,55291.9,5147.2,31,31,64,40,23,189,956,232,187,69.5,16.9,13.6
20070101_35016_D03_S013,1628,42.9,769,859,111.7,1408,220,13.5,146,1201,281,146,117,18,9,73.8,17.3,35.6,23.4,12.2,192.5,52,6.4,41.6,2.2,75520.7,10205.5,16,37,62,39,26,180,1057,281,290,64.9,17.3,17.8
20070101_35016_D03_S014,1944,38.9,951,993,104.4,1639,305,15.7,250,1463,231,145,66,20,12.9,75.3,11.9,32.9,15.8,17.1,92.4,108.2,8.7,28.6,5.4,36209.2,5681,36,53,104,80,41,314,972,587,385,50,30.2,19.8
20070101_35016_D03_S015,1508,41.3,720,788,109.4,1230,278,18.4,198,1050,260,132,105,23,13.1,69.6,17.2,43.6,24.8,18.9,131.3,76.2,8.8,40.4,2,75253.3,13872.9,31,40,81,62,21,235,1018,170,320,67.5,11.3,21.2
20070101_35016_D03_S016,2096,41.4,1021,1075,105.3,1885,211,10.1,223,1569,304,190,92,22,10.6,74.9,14.5,33.6,19.4,14.2,136.3,73.4,7.2,30.3,10.3,20393.7,2053,43,42,95,67,40,287,1558,266,272,74.3,12.7,13
20070101_35016_D03_S017,1092,39.5,527,565,107.2,972,120,11,144,810,138,79,44,15,13.2,74.2,12.6,34.8,17,17.8,95.8,104.3,10.9,31.9,3.5,31382.9,3448.7,23,38,52,39,33,185,776,171,145,71.1,15.7,13.3
20070101_35016_D03_S018,2445,39.7,1174,1271,108.3,2173,272,11.1,341,1775,329,186,116,27,13.9,72.6,13.5,37.7,18.5,19.2,96.5,103.6,8.2,35.3,9.5,25689.8,2857.9,51,60,156,99,51,417,1785,315,345,73,12.9,14.1
20070101_35016_D03_S019,2253,40.8,1077,1176,109.2,2087,166,7.4,300,1603,350,203,112,35,13.3,71.1,15.5,40.5,21.8,18.7,116.7,85.7,10,32,13.2,17077.8,1258.3,56,72,107,79,49,363,1740,263,250,77.2,11.7,11.1
20070101_35016_D03_S020,1467,41.2,704,763,108.4,1375,92,6.3,205,1026,236,128,79,29,14,69.9,16.1,43,23,20,115.1,86.9,12.3,33.5,27,5440.1,341.2,36,44,77,65,30,252,1229,99,139,83.8,6.7,9.5
20070101_35016_D03_S021,1261,42.9,629,632,100.5,1115,146,11.6,114,924,223,132,75,16,9,73.3,17.7,36.5,24.1,12.3,195.6,51.1,7.2,33.6,4.5,28281.8,3274.5,29,22,42,31,29,153,961,116,184,76.2,9.2,14.6
20070101_35016_D03_S022,1071,40.5,504,567,112.5,980,91,8.5,131,814,126,79,36,11,12.2,76,11.8,31.6,15.5,16.1,96.2,104,8.7,28.6,2.3,47058.3,3998.4,25,23,59,33,17,157,738,200,133,68.9,18.7,12.4
20070101_35016_D03_S023,1554,38.2,718,836,116.4,1398,156,10,184,1259,111,69,34,8,11.8,81,7.1,23.4,8.8,14.6,60.3,165.8,7.2,30.6,3.5,44103.9,4427.4,23,33,80,82,35,253,1051,282,221,67.6,18.1,14.2
20070101_35016_D03_S024,2022,44.3,1020,1002,98.2,1750,272,13.5,199,1446,377,230,108,39,9.8,71.5,18.6,39.8,26.1,13.8,189.4,52.8,10.3,28.6,7.9,25656.3,3451.3,40,39,79,49,28,235,1406,270,346,69.5,13.4,17.1
20070101_35016_D03_S025,1340,43.5,671,669,99.7,1274,66,4.9,171,905,264,130,105,29,12.8,67.5,19.7,48.1,29.2,18.9,154.4,64.8,11,39.8,4.6,29343.5,1445.3,43,29,63,52,15,202,1195,59,86,89.2,4.4,6.4
20070101_35016_D03_S026,1668,39.8,800,868,108.5,1596,72,4.3,216,1232,220,138,66,16,12.9,73.9,13.2,35.4,17.9,17.5,101.9,98.2,7.3,30,3.4,48902,2110.9,40,48,78,70,27,263,1454,124,90,87.2,7.4,5.4
20070101_35016_D03_S027,983,43.6,488,495,101.4,965,18,1.8,118,644,221,105,90,26,12,65.5,22.5,52.6,34.3,18.3,187.3,53.4,11.8,40.7,4.7,20762.5,380.2,18,27,44,38,21,148,917,31,35,93.3,3.2,3.6
20070101_35016_D03_S028,2268,41.9,1157,1111,96,1804,464,20.5,246,1657,365,215,126,24,10.8,73.1,16.1,36.9,22,14.8,148.4,67.4,6.6,34.5,33.8,6715.7,1373.9,53,41,99,67,40,300,1348,314,606,59.4,13.8,26.7
20070101_35016_D03_S029,1184,42.2,578,606,104.8,1015,169,14.3,126,854,204,111,71,22,10.6,72.1,17.2,38.6,23.9,14.8,161.9,61.8,10.8,34.8,3.7,31895.7,4552.7,27,20,46,47,18,158,883,91,210,74.6,7.7,17.7
20070101_35016_D03_S030,1103,43.1,514,589,114.6,1033,70,6.3,132,761,210,105,80,25,12,69,19,44.9,27.6,17.3,159.1,62.9,11.9,38.1,4.4,24908,1580.7,25,29,46,43,28,171,925,81,97,83.9,7.3,8.8
20070101_35016_D03_S031,1273,42.8,621,652,105,1202,71,5.6,152,871,250,137,87,26,11.9,68.4,19.6,46.2,28.7,17.5,164.5,60.8,10.4,34.8,5.2,24669.1,1375.9,24,29,72,38,22,185,1115,56,102,87.6,4.4,8
20070101_35016_D03_S032,1182,40.8,567,615,108.5,1163,19,1.6,178,793,211,121,77,13,15.1,67.1,17.9,49.1,26.6,22.4,118.5,84.4,6.2,36.5,4.5,26133.7,420.1,34,31,79,47,19,210,1091,59,32,92.3,5,2.7
20070101_35016_D03_S033,1478,41.2,783,695,88.8,1281,197,13.3,177,1073,228,125,79,24,12,72.6,15.4,37.7,21.2,16.5,128.8,77.6,10.5,34.6,5,29765.4,3967.4,28,33,81,51,21,214,1153,104,221,78,7,15
20070101_35016_D03_S034,1447,42.3,702,745,106.1,1365,82,5.7,193,955,299,172,91,36,13.3,66,20.7,51.5,31.3,20.2,154.9,64.5,12,30.4,6.4,22544.6,1277.6,32,40,82,51,29,234,1269,62,116,87.7,4.3,8
20070101_35016_D03_S035,779,40.9,419,360,85.9,692,87,11.2,101,544,134,74,51,9,13,69.8,17.2,43.2,24.6,18.6,132.7,75.4,6.7,38.1,2.4,32542.4,3634.4,20,22,39,28,12,121,658,23,98,84.5,3,12.6
20070101_35016_D03_S036,997,40,495,502,101.4,950,47,4.7,167,663,167,91,67,9,16.8,66.5,16.8,50.4,25.2,25.2,100,100,5.4,40.1,3.5,28344.8,1336.2,35,37,67,39,18,196,894,46,57,89.7,4.6,5.7
20070101_35016_D03_S037,1223,41.6,612,611,99.8,1054,169,13.8,159,859,205,106,74,25,13,70.2,16.8,42.4,23.9,18.5,128.9,77.6,12.2,36.1,5.3,23141.4,3197.8,35,31,68,34,22,190,939,82,202,76.8,6.7,16.5
20070101_35016_D03_S038,1239,42.6,633,606,95.7,1164,75,6.1,170,827,242,119,91,32,13.7,66.7,19.5,49.8,29.3,20.6,142.4,70.2,13.2,37.6,5.7,21742.9,1316.2,29,33,71,45,26,204,1107,43,89,89.3,3.5,7.2
20070101_35016_D03_S039,661,41.4,325,336,103.4,652,9,1.4,85,453,123,71,40,12,12.9,68.5,18.6,45.9,27.2,18.8,144.7,69.1,9.8,32.5,2.6,25095.9,341.7,16,15,36,23,12,102,624,18,19,94.4,2.7,2.9
20070101_35016_D03_S040,2062,39.5,1092,970,88.8,1919,143,6.9,297,1460,305,153,129,23,14.4,70.8,14.8,41.2,20.9,20.3,102.7,97.4,7.5,42.3,723.2,285.1,19.8,64,56,128,65,37,350,1672,207,183,81.1,10,8.9
20070101_35016_D03_S041,1149,38.7,569,580,101.9,1123,26,2.3,165,855,129,77,41,11,14.4,74.4,11.2,34.4,15.1,19.3,78.2,127.9,8.5,31.8,275.3,417.4,9.4,25,33,76,38,24,196,1081,36,32,94.1,3.1,2.8
20070101_35016_D04_S001,908,39.7,453,455,100.4,888,20,2.2,128,663,117,62,47,8,14.1,73,12.9,37,17.6,19.3,91.4,109.4,6.8,40.2,17.7,5133.2,113.1,15,30,54,39,18,156,825,46,37,90.9,5.1,4.1
20070101_35016_D04_S002,1041,43.3,468,573,122.4,966,75,7.2,108,745,188,104,66,18,10.4,71.6,18.1,39.7,25.2,14.5,174.1,57.4,9.6,35.1,2.9,35452.8,2554.2,25,9,50,30,14,128,768,153,120,73.8,14.7,11.5
20070101_35016_D04_S003,660,42,314,346,110.2,615,45,6.8,69,493,98,61,27,10,10.5,74.7,14.8,33.9,19.9,14,142,70.4,10.2,27.6,12,5517.1,376.2,20,11,21,19,15,86,461,128,71,69.8,19.4,10.8
20070101_35016_D04_S004,1030,41,530,500,94.3,987,43,4.2,139,732,159,91,57,11,13.5,71.1,15.4,40.7,21.7,19,114.4,87.4,6.9,35.8,7.9,12963.5,541.2,23,24,67,32,22,168,856,107,67,83.1,10.4,6.5
20070101_35016_D04_S005,1128,47.3,514,614,119.5,1081,47,4.2,106,730,292,108,142,42,9.4,64.7,25.9,54.5,40,14.5,275.5,36.3,14.4,48.6,7.6,14845.4,618.6,16,20,44,33,21,134,991,69,68,87.9,6.1,6
20070101_35016_D04_S006,1733,43.4,847,886,104.6,1652,81,4.7,188,1214,331,200,97,34,10.8,70.1,19.1,42.8,27.3,15.5,176.1,56.8,10.3,29.3,10.5,16514,771.9,31,36,86,56,38,247,1469,140,124,84.8,8.1,7.2
20070101_35016_D04_S007,1174,40.1,594,580,97.6,1145,29,2.5,180,793,201,118,69,14,15.3,67.5,17.1,48,25.3,22.7,111.7,89.6,7,34.3,18.5,6347,156.8,32,38,79,47,24,220,1013,112,49,86.3,9.5,4.2
20070101_35016_D04_S008,664,36.3,373,291,78,650,14,2.1,130,460,74,34,28,12,19.6,69.3,11.1,44.3,16.1,28.3,56.9,175.7,16.2,37.8,6.1,10957.3,231,20,25,57,42,14,158,633,13,18,95.3,2,2.7
20070101_35016_D04_S009,723,45.3,333,390,117.1,689,34,4.7,84,467,172,78,71,23,11.6,64.6,23.8,54.8,36.8,18,204.8,48.8,13.4,41.3,1,69425.8,3264.8,19,19,27,23,11,99,606,52,65,83.8,7.2,9
20070101_35016_D04_S010,693,46.3,323,370,114.6,645,48,6.9,63,459,171,75,75,21,9.1,66.2,24.7,51,37.3,13.7,271.4,36.8,12.3,43.9,1,68512.1,4745.4,9,15,27,18,13,82,584,47,62,84.3,6.8,8.9
20070101_35016_D04_S011,1302,46.7,616,686,111.4,1255,47,3.6,150,795,357,147,160,50,11.5,61.1,27.4,63.8,44.9,18.9,238,42,14,44.8,2.2,59295,2140.4,30,31,58,42,21,182,1180,58,64,90.6,4.5,4.9
20070101_35016_D04_S012,844,47.2,381,463,121.5,834,10,1.2,91,524,229,96,101,32,10.8,62.1,27.1,61.1,43.7,17.4,251.6,39.7,14,44.1,1.5,55486.2,657.4,14,17,33,35,14,113,782,39,23,92.7,4.6,2.7
20070101_35016_D04_S013,1527,41.1,752,775,103.1,1355,172,11.3,215,1054,258,140,86,32,14.1,69,16.9,44.9,24.5,20.4,120,83.3,12.4,33.3,4.2,36702.3,4134.1,31,63,83,55,33,265,1250,74,203,81.9,4.8,13.3
20070101_35016_D04_S014,953,44.3,444,509,114.6,940,13,1.4,126,585,242,131,95,16,13.2,61.4,25.4,62.9,41.4,21.5,192.1,52.1,6.6,39.3,7.5,12757,174,20,35,44,36,9,144,897,30,26,94.1,3.1,2.7
20070101_35016_D04_S015,1800,38.7,828,972,117.4,1628,172,9.6,309,1232,259,157,75,27,17.2,68.4,14.4,46.1,21,25.1,83.8,119.3,10.4,29,5.6,32366.5,3092.8,59,68,112,83,29,351,1442,112,246,80.1,6.2,13.7
20070101_35016_D04_S016,787,40.9,378,409,108.2,775,12,1.5,113,536,138,69,53,16,14.4,68.1,17.5,46.8,25.7,21.1,122.1,81.9,11.6,38.4,3.1,25021.5,381.5,32,23,39,25,14,133,737,21,29,93.6,2.7,3.7
20070101_35016_D04_S017,720,40,347,373,107.5,716,4,0.6,111,497,112,52,40,20,15.4,69,15.6,44.9,22.5,22.3,100.9,99.1,17.9,35.7,1.2,58078.6,322.7,25,18,43,30,25,141,681,30,9,94.6,4.2,1.2
20070101_35016_D04_S018,666,43,317,349,110.1,624,42,6.3,82,433,151,87,48,16,12.3,65,22.7,53.8,34.9,18.9,184.1,54.3,10.6,31.8,1,69621.6,4390.5,17,17,34,21,12,101,592,29,45,88.9,4.4,6.8
20070101_35016_D04_S019,812,44.1,382,430,112.6,748,64,7.9,93,527,192,93,76,23,11.5,64.9,23.6,54.1,36.4,17.6,206.5,48.4,12,39.6,1.5,53075.4,4183.3,15,19,40,29,15,118,689,41,82,84.9,5,10.1
20070101_35016_D04_S020,1245,39.3,622,623,100.2,1148,97,7.8,180,865,200,126,64,10,14.5,69.5,16.1,43.9,23.1,20.8,111.1,90,5,32,2.1,58837.4,4584.1,30,41,74,49,33,227,1052,70,123,84.5,5.6,9.9
20070101_35016_D04_S021,1927,40.7,923,1004,108.8,1783,144,7.5,303,1289,335,198,115,22,15.7,66.9,17.4,49.5,26,23.5,110.6,90.4,6.6,34.3,5.7,33606.6,2511.3,47,58,134,87,32,358,1646,71,210,85.4,3.7,10.9
20070101_35016_D04_S022,1127,42.1,521,606,116.3,1116,11,1,164,733,230,88,103,39,14.6,65,20.4,53.8,31.4,22.4,140.2,71.3,17,44.8,3.4,33294.9,325,46,35,59,36,27,203,1073,30,24,95.2,2.7,2.1
20070101_35016_D04_S023,1098,43.4,527,571,108.3,1078,20,1.8,140,710,248,126,105,17,12.8,64.7,22.6,54.6,34.9,19.7,177.1,56.5,6.9,42.3,4.2,26335.4,479.7,24,27,59,39,21,170,1005,58,35,91.5,5.3,3.2
20070101_35016_D04_S024,784,40.6,381,403,105.8,767,17,2.2,120,524,140,76,50,14,15.3,66.8,17.9,49.6,26.7,22.9,116.7,85.7,10,35.7,0.8,92398.4,2003.5,17,26,57,31,15,146,732,25,27,93.4,3.2,3.4
20070101_35016_D04_S025,1099,40.8,585,514,87.9,1090,9,0.8,152,752,195,138,50,7,13.8,68.4,17.7,46.1,25.9,20.2,128.3,77.9,3.6,25.6,2.9,37776.7,309.4,24,35,69,37,31,196,1037,40,22,94.4,3.6,2
20070101_35016_D04_S026,761,40.5,375,386,102.9,714,47,6.2,97,544,120,67,40,13,12.7,71.5,15.8,39.9,22.1,17.8,123.7,80.8,10.8,33.3,2.6,29318.8,1810.8,18,17,46,24,17,122,659,31,71,86.6,4.1,9.3
20070101_35016_D04_S027,1017,41.2,485,532,109.7,970,47,4.6,149,684,184,116,54,14,14.7,67.3,18.1,48.7,26.9,21.8,123.5,81,7.6,29.3,2.8,36528.9,1688.2,28,34,60,33,21,176,893,52,72,87.8,5.1,7.1
20070101_35016_D04_S028,1268,39.6,634,634,100,1248,20,1.6,199,863,206,130,66,10,15.7,68.1,16.2,46.9,23.9,23.1,103.5,96.6,4.9,32,3.5,36181,570.7,33,44,81,56,38,252,1209,30,29,95.3,2.4,2.3
20070101_35016_D04_S029,1656,40.1,788,868,110.2,1623,33,2,237,1133,286,169,91,26,14.3,68.4,17.3,46.2,25.2,20.9,120.7,82.9,9.1,31.8,8.1,20429.1,407.1,40,52,99,65,47,303,1548,50,58,93.5,3,3.5
20070101_35016_D04_S030,1196,39.4,576,620,107.6,1132,64,5.4,174,845,177,101,61,15,14.5,70.7,14.8,41.5,20.9,20.6,101.7,98.3,8.5,34.5,6.3,18990.5,1016.2,31,37,58,63,35,224,1017,84,95,85,7,7.9
20070101_35016_D04_S031,1527,38.2,710,817,115.1,1439,88,5.8,281,998,248,152,83,13,18.4,65.4,16.2,53,24.8,28.2,88.3,113.3,5.2,33.5,5.1,29789.9,1716.8,64,62,105,64,28,323,1318,78,131,86.3,5.1,8.6
20070101_35016_D04_S032,1434,40.8,681,753,110.6,1276,158,11,197,984,253,158,77,18,13.7,68.6,17.6,45.7,25.7,20,128.4,77.9,7.1,30.4,20.5,6989.6,770.1,45,42,71,55,29,242,1092,126,216,76.2,8.8,15.1
20070101_35016_D04_S033,1219,40.1,594,625,105.2,1186,33,2.7,180,848,191,124,60,7,14.8,69.6,15.7,43.8,22.5,21.2,106.1,94.2,3.7,31.4,7.4,16421.7,444.6,36,38,69,46,24,213,1149,26,44,94.3,2.1,3.6
20070101_35016_D04_S034,1990,40.2,941,1049,111.5,1918,72,3.6,259,1415,316,185,105,26,13,71.1,15.9,40.6,22.3,18.3,122,82,8.2,33.2,17.2,11555.2,418.1,47,49,95,82,55,328,1772,97,121,89,4.9,6.1
20070101_35016_D04_S035,2022,35.2,973,1049,107.8,1912,110,5.4,294,1627,101,66,27,8,14.5,80.5,5,24.3,6.2,18.1,34.4,291.1,7.9,26.7,7.3,27812.9,1513.1,53,47,118,109,72,399,1722,149,151,85.2,7.4,7.5
20070101_35016_D04_S036,1462,37.2,731,731,100,1417,45,3.1,176,1194,92,65,23,4,12,81.7,6.3,22.4,7.7,14.7,52.3,191.3,4.3,25,2.4,60704.2,1868.5,38,44,63,47,36,228,1275,117,70,87.2,8,4.8
20070101_35016_D04_S037,936,39.5,473,463,97.9,864,72,7.7,147,634,155,91,48,16,15.7,67.7,16.6,47.6,24.4,23.2,105.4,94.8,10.3,31,6,15681,1206.2,28,33,59,36,19,175,817,30,89,87.3,3.2,9.5
20070101_35016_D04_S038,1351,40.4,664,687,103.5,1293,58,4.3,184,960,207,124,64,19,13.6,71.1,15.3,40.7,21.6,19.2,112.5,88.9,9.2,30.9,8.7,15504.1,665.6,29,38,73,60,29,229,1127,123,101,83.4,9.1,7.5
20070101_35016_D04_S039,1419,39.3,687,732,106.6,1259,160,11.3,164,1090,165,113,42,10,11.6,76.8,11.6,30.2,15.1,15,100.6,99.4,6.1,25.5,19.9,7118.7,802.7,39,21,69,46,39,214,890,325,204,62.7,22.9,14.4
20070101_35016_D04_S040,1359,42.1,665,694,104.4,1289,70,5.2,153,998,208,141,53,14,11.3,73.4,15.3,36.2,20.8,15.3,135.9,73.6,6.7,25.5,5.1,26432,1361.5,21,26,68,58,34,207,1010,203,146,74.3,14.9,10.7
20070101_35016_D04_S041,1129,39.6,549,580,105.6,1024,105,9.3,128,881,120,83,30,7,11.3,78,10.6,28.1,13.6,14.5,93.8,106.7,5.8,25,1.8,62778,5838.5,19,16,62,41,28,166,780,189,160,69.1,16.7,14.2
20070101_35016_D04_S042,1649,39.9,762,887,116.4,1401,248,15,202,1236,211,144,54,13,12.2,75,12.8,33.4,17.1,16.3,104.5,95.7,6.2,25.6,3.2,50791.6,7638.8,33,43,77,73,38,264,1064,237,348,64.5,14.4,21.1
20070101_35016_D04_S043,1605,45.6,818,787,96.2,1435,170,10.6,133,1162,310,135,117,58,8.3,72.4,19.3,38.1,26.7,11.4,233.1,42.9,18.7,37.7,18.9,8493,899.6,33,27,46,33,21,160,1248,146,211,77.8,9.1,13.1
20070101_35016_D04_S044,1443,41.9,688,755,109.7,1349,94,6.5,144,1073,226,139,58,29,10,74.4,15.7,34.5,21.1,13.4,156.9,63.7,12.8,25.7,5.9,24326.1,1584.7,39,34,46,40,29,188,1146,174,123,79.4,12.1,8.5
20070101_35016_D04_S045,1617,39.8,781,836,107,1443,174,10.8,203,1207,207,122,71,14,12.6,74.6,12.8,34,17.1,16.8,102,98.1,6.8,34.3,6.9,23329.3,2510.4,39,40,86,46,40,251,1180,205,232,73,12.7,14.3
20070101_35016_D04_S046,2138,38.8,1045,1093,104.6,1820,318,14.9,313,1591,234,131,77,26,14.6,74.4,10.9,34.4,14.7,19.7,74.8,133.8,11.1,32.9,3.2,65955.1,9810,54,67,138,77,42,378,1302,383,453,60.9,17.9,21.2
20070101_35016_D04_S047,1592,40.5,751,841,112,1363,229,14.4,205,1145,242,141,86,15,12.9,71.9,15.2,39,21.1,17.9,118,84.7,6.2,35.5,18.3,8692.2,1250.3,37,45,79,59,34,254,1099,182,311,69,11.4,19.5
