GEOCODE_SECCIONES_2005,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20050101_35016_D06_S034,1539,38.5,721,818,113.5,1459,80,5.2,268,1005,266,168,82,16,17.4,65.3,17.3,53.1,26.5,26.7,99.3,100.8,6,30.8,5.1,30024,1560.7,60,52,108,57,36,313,1346,82,111,87.5,5.3,7.2
20050101_35016_D06_S035,1414,41,686,728,106.1,1284,130,9.2,187,980,247,159,70,18,13.2,69.3,17.5,44.3,25.2,19.1,132.1,75.7,7.3,28.3,20.5,6892.1,633.6,37,42,68,49,30,226,1128,111,175,79.8,7.9,12.4
20050101_35016_D06_S036,1245,39.2,605,640,105.8,1229,16,1.3,183,874,188,129,50,9,14.7,70.2,15.1,42.4,21.5,20.9,102.7,97.3,4.8,26.6,7.4,16772,215.5,39,41,64,48,29,221,1180,35,30,94.8,2.8,2.4
20050101_35016_D06_S037,2053,39.3,974,1079,110.8,1988,65,3.2,265,1484,304,182,96,26,12.9,72.3,14.8,38.3,20.5,17.9,114.7,87.2,8.6,31.6,17.2,11921,377.4,49,47,103,94,72,365,1838,100,115,89.5,4.9,5.6
20050101_35016_D06_S038,2053,34.1,987,1066,108,1974,79,3.8,329,1631,93,60,25,8,16,79.4,4.5,25.9,5.7,20.2,28.3,353.8,8.6,26.9,7.3,28239.3,1086.7,39,59,127,141,80,446,1789,151,113,87.1,7.4,5.5
20050101_35016_D06_S039,1532,36.2,765,767,100.3,1487,45,2.9,184,1274,74,55,15,4,12,83.2,4.8,20.3,5.8,14.4,40.2,248.6,5.4,20.3,2.4,63610.7,1868.5,43,30,69,63,35,240,1359,107,66,88.7,7,4.3
20050101_35016_D06_S040,969,39,470,499,106.2,895,74,7.6,159,650,160,92,54,14,16.4,67.1,16.5,49.1,24.6,24.5,100.6,99.4,8.8,33.8,6,16233.9,1239.7,33,38,58,43,16,188,830,43,96,85.7,4.4,9.9
20050101_35016_D07_S001,1391,39.4,694,697,100.4,1345,46,3.3,186,1007,198,122,61,15,13.4,72.4,14.2,38.1,19.7,18.5,106.5,93.9,7.6,30.8,16.7,8321,275.2,28,42,68,67,40,245,1167,135,89,83.9,9.7,6.4
20050101_35016_D07_S002,1442,38.3,710,732,103.1,1275,167,11.6,176,1112,154,105,38,11,12.2,77.1,10.7,29.7,13.8,15.8,87.5,114.3,7.1,24.7,19.9,7234.1,837.8,33,29,73,63,37,235,883,358,201,61.2,24.8,13.9
20050101_35016_D07_S003,1417,40.5,697,720,103.3,1327,90,6.4,167,1074,176,124,39,13,11.8,75.8,12.4,31.9,16.4,15.5,105.4,94.9,7.4,22.2,5.1,27560.1,1750.5,34,28,58,65,31,216,1042,220,155,73.5,15.5,10.9
20050101_35016_D07_S004,1210,37.1,587,623,106.1,1066,144,11.9,170,942,98,70,22,6,14,77.9,8.1,28.5,10.4,18,57.6,173.5,6.1,22.4,1.8,67282,8007.1,29,29,80,48,29,215,830,193,187,68.6,16,15.5
20050101_35016_D07_S005,1746,38.7,816,930,114,1472,274,15.7,234,1322,190,126,52,12,13.4,75.7,10.9,32.1,14.4,17.7,81.2,123.2,6.3,27.4,3.2,53779.3,8439.6,37,42,91,82,45,297,1108,271,367,63.5,15.5,21
20050101_35016_D07_S006,1687,44.9,879,808,91.9,1468,219,13,134,1238,315,134,129,52,7.9,73.4,18.7,36.3,25.4,10.8,235.1,42.5,16.5,41,18.9,8926.9,1158.9,31,26,59,30,24,170,1278,157,252,75.8,9.3,14.9
20050101_35016_D07_S007,1450,41.4,668,782,117.1,1360,90,6.2,138,1093,219,130,62,27,9.5,75.4,15.1,32.7,20,12.6,158.7,63,12.3,28.3,5.9,24444.1,1517.2,27,25,45,57,31,185,1151,182,117,79.4,12.6,8.1
20050101_35016_D07_S008,1713,39.5,833,880,105.6,1529,184,10.7,189,1318,206,123,68,15,11,76.9,12,30,15.6,14.3,109,91.7,7.3,33,6.9,24714.3,2654.7,26,39,74,72,42,253,1237,237,239,72.2,13.8,14
20050101_35016_D07_S009,2191,37.7,1072,1119,104.4,1865,326,14.9,333,1630,228,130,83,15,15.2,74.4,10.4,34.4,14,20.4,68.5,146.1,6.6,36.4,3.2,67590.1,10056.8,54,71,147,87,59,418,1314,420,457,60,19.2,20.9
20050101_35016_D07_S010,1581,39.8,748,833,111.4,1358,223,14.1,214,1150,217,130,74,13,13.5,72.7,13.7,37.5,18.9,18.6,101.4,98.6,6,34.1,18.3,8632.2,1217.6,35,40,84,73,43,275,1114,174,293,70.5,11,18.5
20050101_35016_D07_S011,1099,47.3,507,592,116.8,1068,31,2.8,91,699,309,149,134,26,8.3,63.6,28.1,57.2,44.2,13,339.6,29.4,8.4,43.4,5.2,21104.6,595.3,16,18,43,25,34,136,1000,49,50,91,4.5,4.5
20050101_35016_D07_S012,1488,44.6,697,791,113.5,1462,26,1.7,192,903,393,198,158,37,12.9,60.7,26.4,64.8,43.5,21.3,204.7,48.9,9.4,40.2,4.8,31170.8,544.7,33,39,82,54,20,228,1388,62,38,93.3,4.2,2.6
20050101_35016_D07_S014,1274,41.6,607,667,109.9,1205,69,5.4,162,881,231,123,85,23,12.7,69.2,18.1,44.6,26.2,18.4,142.6,70.1,10,36.8,4.1,31215.5,1690.6,28,34,60,58,19,199,1068,100,106,83.8,7.8,8.3
20050101_35016_D07_S015,1139,44.3,538,601,111.7,1127,12,1.1,122,749,268,121,122,25,10.7,65.8,23.5,52.1,35.8,16.3,219.7,45.5,9.3,45.5,2.3,50293.6,529.9,24,23,48,46,19,160,1070,44,25,93.9,3.9,2.2
20050101_35016_D07_S016,1448,43.5,706,742,105.1,1426,22,1.5,187,933,328,166,121,41,12.9,64.4,22.7,55.2,35.2,20,175.4,57,12.5,36.9,3.2,44974.5,683.3,51,30,72,50,27,230,1360,51,37,93.9,3.5,2.6
20050101_35016_D07_S018,701,42.2,346,355,102.6,683,18,2.6,98,464,139,69,59,11,14,66.2,19.8,51.1,30,21.1,141.8,70.5,7.9,42.4,1.1,63657.8,1634.6,18,23,36,30,13,120,654,21,26,93.3,3,3.7
20050101_35016_D07_S019,651,43,308,343,111.4,639,12,1.8,88,413,150,81,54,15,13.5,63.4,23,57.6,36.3,21.3,170.5,58.7,10,36,1.6,40337.1,743.5,15,25,35,20,10,105,604,22,25,92.8,3.4,3.8
20050101_35016_D07_S020,836,40.5,371,465,125.3,718,118,14.1,110,582,144,88,49,7,13.2,69.6,17.2,43.6,24.7,18.9,130.9,76.4,4.9,34,8.8,9459.4,1335.2,20,20,42,40,21,143,587,88,161,70.2,10.5,19.3
20050101_35016_D07_S021,2278,31.1,1120,1158,103.4,2137,141,6.2,559,1660,59,41,14,4,24.5,72.9,2.6,37.2,3.6,33.7,10.6,947.5,6.8,23.7,39.9,5714.8,353.7,126,133,211,107,50,627,1535,521,222,67.4,22.9,9.7
20050101_35016_D07_S022,1023,37.3,530,493,93,980,43,4.2,153,774,96,59,31,6,15,75.7,9.4,32.2,12.4,19.8,62.7,159.4,6.2,32.3,1.6,62845.6,2641.6,37,38,47,37,28,187,869,88,66,84.9,8.6,6.5
20050101_35016_D07_S023,2168,30.7,1050,1118,106.5,2107,61,2.8,481,1615,72,54,15,3,22.2,74.5,3.3,34.2,4.5,29.8,15,668.1,4.2,20.8,23.4,9247.1,260.2,119,118,164,94,69,564,1881,190,97,86.8,8.8,4.5
20050101_35016_D07_S024,1474,39.5,726,748,103,1386,88,6,165,1156,153,98,43,12,11.2,78.4,10.4,27.5,13.2,14.3,92.7,107.8,7.8,28.1,9,16342,975.6,35,21,60,60,41,217,1243,106,125,84.3,7.2,8.5
20050101_35016_D07_S025,2208,36.3,1096,1112,101.5,2047,161,7.3,359,1658,191,116,61,14,16.3,75.1,8.7,33.2,11.5,21.7,53.2,188,7.3,31.9,30.4,7260.7,529.4,56,73,145,115,69,458,1779,201,228,80.6,9.1,10.3
20050101_35016_D07_S026,1664,37.4,870,794,91.3,1578,86,5.2,274,1188,202,127,60,15,16.5,71.4,12.1,40.1,17,23.1,73.7,135.6,7.4,29.7,107.4,1548.9,80.1,57,42,120,79,36,334,1379,157,128,82.9,9.4,7.7
20050101_35016_D07_S027,1369,34.5,695,674,97,1312,57,4.2,252,1016,101,67,28,6,18.4,74.2,7.4,34.7,9.9,24.8,40.1,249.5,5.9,27.7,64.5,2121.3,88.3,44,53,102,69,34,302,1168,111,90,85.3,8.1,6.6
20050101_35016_D07_S028,2093,31,1051,1042,99.1,1997,96,4.6,506,1525,62,47,10,5,24.2,72.9,3,37.2,4.1,33.2,12.3,816.1,8.1,16.1,105.1,1991.4,91.3,110,131,181,105,51,578,1622,288,183,77.5,13.8,8.7
20050101_35016_D07_S029,1795,36.9,878,917,104.4,1694,101,5.6,262,1357,176,109,53,14,14.6,75.6,9.8,32.3,13,19.3,67.2,148.9,8,30.1,13.9,12902.2,726,50,49,99,88,63,349,1582,73,140,88.1,4.1,7.8
20050101_35016_D07_S030,1341,36.1,656,685,104.4,1210,131,9.8,181,1056,104,78,19,7,13.5,78.7,7.8,27,9.8,17.1,57.5,174,6.7,18.3,2.2,61692,6026.6,35,43,68,55,41,242,1054,121,166,78.6,9,12.4
20050101_35016_D07_S031,1420,34.3,679,741,109.1,1365,55,3.9,229,1110,81,51,24,6,16.1,78.2,5.7,27.9,7.3,20.6,35.4,282.7,7.4,29.6,1.9,73468.5,2845.6,33,42,94,76,64,309,1249,96,75,88,6.8,5.3
20050101_35016_D07_S032,1525,32.7,773,752,97.3,1513,12,0.8,216,1252,57,47,9,1,14.2,82.1,3.7,21.8,4.6,17.3,26.4,378.9,1.8,15.8,6.2,24491.7,192.7,46,41,81,65,61,294,1447,48,30,94.9,3.1,2
20050101_35016_D07_S033,1535,34.3,729,806,110.6,1405,130,8.5,235,1214,86,52,26,8,15.3,79.1,5.6,26.4,7.1,19.4,36.6,273.3,9.3,30.2,8.7,17570.8,1488.1,35,42,91,90,65,323,1153,196,186,75.1,12.8,12.1
20050101_35016_D07_S034,1187,32.2,611,576,94.3,1169,18,1.5,170,969,48,33,12,3,14.3,81.6,4,22.5,5,17.5,28.2,354.2,6.2,25,4.6,25979.4,394,48,34,53,54,53,242,1096,52,39,92.3,4.4,3.3
20050101_35016_D07_S035,1595,34.4,790,805,101.9,1554,41,2.6,313,1169,113,71,34,8,19.6,73.3,7.1,36.4,9.7,26.8,36.1,277,7.1,30.1,27.3,5845.4,150.3,52,71,131,81,32,367,1460,74,61,91.5,4.6,3.8
20050101_35016_D07_S036,1267,38.4,608,659,108.4,1224,43,3.4,195,896,176,97,66,13,15.4,70.7,13.9,41.4,19.6,21.8,90.3,110.8,7.4,37.5,66.5,1906.6,64.7,40,43,73,48,29,233,1146,51,70,90.4,4,5.5
20050101_35016_D07_S037,2577,31.6,1277,1300,101.8,2412,165,6.4,520,1963,94,69,20,5,20.2,76.2,3.6,31.3,4.8,26.5,18.1,553.2,5.3,21.3,14.2,18091.4,1158.4,175,122,173,71,38,579,1786,548,243,69.3,21.3,9.4
20050101_35016_D07_S038,2432,35.6,1181,1251,105.9,2199,233,9.6,434,1830,168,102,49,17,17.8,75.2,6.9,32.9,9.2,23.7,38.7,258.3,10.1,29.2,6.7,36455.2,3492.6,81,92,170,110,79,532,1498,572,362,61.6,23.5,14.9
20050101_35016_D07_S039,2271,29,1095,1176,107.4,2196,75,3.3,586,1643,42,33,9,0,25.8,72.3,1.8,38.2,2.6,35.7,7.2,1395.2,0,21.4,12.4,18281.3,603.7,110,111,240,170,102,733,2028,97,146,89.3,4.3,6.4
20050101_35016_D07_S040,2387,31.6,1165,1222,104.9,2210,177,7.4,518,1788,81,52,24,5,21.7,74.9,3.4,33.5,4.5,29,15.6,639.5,6.2,29.6,11.3,21092.9,1564.1,149,148,151,88,55,591,1729,375,283,72.4,15.7,11.9
20050101_35016_D08_S001,1693,39.4,848,845,99.6,1635,58,3.4,251,1179,263,150,96,17,14.8,69.6,15.5,43.6,22.3,21.3,104.8,95.4,6.5,36.5,12.3,13753.9,471.2,51,49,99,66,45,310,1591,39,63,94,2.3,3.7
20050101_35016_D08_S002,2137,38.4,1070,1067,99.7,2091,46,2.2,355,1463,319,209,94,16,16.6,68.5,14.9,46.1,21.8,24.3,89.9,111.3,5,29.5,109.2,1956.5,42.1,55,70,151,103,55,434,2013,54,70,94.2,2.5,3.3
20050101_35016_D08_S003,1181,28.4,578,603,104.3,1160,21,1.8,321,838,22,19,3,0,27.2,71,1.9,40.9,2.6,38.3,6.9,1459.1,0,13.6,36.2,3258.7,57.9,77,78,109,70,32,366,1103,52,26,93.4,4.4,2.2
20050101_35016_D08_S004,1527,36.1,782,745,95.3,1457,70,4.6,245,1153,129,86,30,13,16,75.5,8.4,32.4,11.2,21.2,52.7,189.9,10.1,23.3,10.8,14105.5,646.6,42,42,110,70,41,305,1383,44,100,90.6,2.9,6.5
20050101_35016_D08_S005,2058,29.3,1007,1051,104.4,2032,26,1.3,502,1503,53,30,20,3,24.4,73,2.6,36.9,3.5,33.4,10.6,947.2,5.7,37.7,22.7,9047.7,114.3,58,75,196,237,124,690,1945,48,65,94.5,2.3,3.2
20050101_35016_D08_S006,1011,37.2,511,500,97.8,1000,11,1.1,157,741,113,68,30,15,15.5,73.3,11.2,36.4,15.2,21.2,72,138.9,13.3,26.5,56.6,1785.9,19.4,31,26,60,54,29,200,964,29,18,95.4,2.9,1.8
20050101_35016_D08_S007,1262,35.2,606,656,108.3,1219,43,3.4,236,929,97,70,22,5,18.7,73.6,7.7,35.8,10.4,25.4,41.1,243.3,5.2,22.7,122.7,1028.7,35,30,49,104,72,35,290,1143,58,61,90.6,4.6,4.8
20050101_35016_D08_S008,1061,35.4,540,521,96.5,1037,24,2.3,190,784,87,68,14,5,17.9,73.9,8.2,35.3,11.1,24.2,45.8,218.4,5.7,16.1,15,7078.8,160.1,36,27,88,43,28,222,1011,24,26,95.3,2.3,2.5
20050101_35016_D08_S009,1609,35.5,807,802,99.4,1566,43,2.7,297,1154,158,113,31,14,18.5,71.7,9.8,39.4,13.7,25.7,53.2,188,8.9,19.6,65,2474.5,66.1,66,59,118,70,32,345,1488,54,67,92.5,3.4,4.2
20050101_35016_D08_S010,1788,32.4,959,829,86.4,1749,39,2.2,358,1371,59,35,22,2,20,76.7,3.3,30.4,4.3,26.1,16.5,606.8,3.4,37.3,402.7,444,9.7,60,81,138,108,51,438,1682,45,61,94.1,2.5,3.4
20050101_35016_D08_S011,894,37,450,444,98.7,870,24,2.7,165,623,106,64,32,10,18.5,69.7,11.9,43.5,17,26.5,64.2,155.7,9.4,30.2,288.6,309.7,8.3,24,41,68,42,19,194,841,19,34,94.1,2.1,3.8
20050101_35016_D08_S012,2388,33.8,1194,1194,100,2355,33,1.4,494,1694,200,134,56,10,20.7,70.9,8.4,41,11.8,29.2,40.5,247,5,28,170.5,1400.3,19.4,69,103,188,193,76,629,2264,66,58,94.8,2.8,2.4
20050101_35016_D08_S014,1670,39.3,835,835,100,1654,16,1,248,1182,240,157,65,18,14.9,70.8,14.4,41.3,20.3,21,96.8,103.3,7.5,27.1,52.8,3165.1,30.3,47,56,91,72,45,311,1602,46,22,95.9,2.8,1.3
20050101_35016_D08_S015,874,41.3,459,415,90.4,862,12,1.4,111,605,158,81,63,14,12.7,69.2,18.1,44.5,26.1,18.3,142.3,70.3,8.9,39.9,136.4,640.9,8.8,21,17,42,43,24,147,803,56,15,91.9,6.4,1.7
20050101_35016_D08_S016,2375,32.8,1181,1194,101.1,2331,44,1.9,485,1777,113,82,24,7,20.4,74.8,4.8,33.7,6.4,27.3,23.3,429.2,6.2,21.2,187.4,1267.3,23.5,76,88,204,163,97,628,2219,70,86,93.4,2.9,3.6
20050101_35016_D08_S017,1123,39.1,566,557,98.4,1121,2,0.2,161,802,160,89,48,23,14.3,71.4,14.2,40,20,20.1,99.4,100.6,14.4,30,507.4,221.3,0.4,34,29,71,45,31,210,1077,29,17,95.9,2.6,1.5
20050101_35016_D08_S019,698,39.4,356,342,96.1,689,9,1.3,98,506,94,53,35,6,14,72.5,13.5,37.9,18.6,19.4,95.9,104.3,6.4,37.2,456.7,152.8,2,19,17,41,30,16,123,663,19,16,95,2.7,2.3
20050101_35016_D08_S020,2416,37.5,1222,1194,97.7,2365,51,2.1,392,1765,259,133,87,39,16.2,73.1,10.7,36.9,14.7,22.2,66.1,151.4,15.1,33.6,775.8,311.4,6.6,73,73,155,123,66,490,2220,103,93,91.9,4.3,3.8
20050101_35016_D08_S021,857,40.2,422,435,103.1,845,12,1.4,128,595,134,89,33,12,14.9,69.4,15.6,44,22.5,21.5,104.7,95.5,9,24.6,186.8,458.8,6.4,18,23,59,36,20,156,826,11,20,96.4,1.3,2.3
20050101_35016_D08_S022,1341,37.4,657,684,104.1,1290,51,3.8,206,988,147,96,39,12,15.4,73.7,11,35.7,14.9,20.9,71.4,140.1,8.2,26.5,123,1090.5,41.5,32,43,85,61,36,257,1210,44,87,90.2,3.3,6.5
20050101_35016_D08_S023,1546,36.1,781,765,98,1496,50,3.2,237,1175,134,83,41,10,15.3,76,8.7,31.6,11.4,20.2,56.5,176.9,7.5,30.6,207,747,24.2,46,46,92,71,53,308,1422,54,70,92,3.5,4.5
20050101_35016_D08_S024,1069,38.1,522,547,104.8,1051,18,1.7,162,785,122,81,32,9,15.2,73.4,11.4,36.2,15.5,20.6,75.3,132.8,7.4,26.2,117.3,911.2,15.3,38,25,61,51,24,199,993,41,35,92.9,3.8,3.3
20050101_35016_D08_S025,1817,31.6,904,913,101,1764,53,2.9,426,1330,61,36,18,7,23.4,73.2,3.4,36.6,4.6,32,14.3,698.4,11.5,29.5,24.5,7417,216.3,69,90,184,107,51,501,1667,72,78,91.7,4,4.3
20050101_35016_D08_S026,1100,34.9,575,525,91.3,1072,28,2.5,178,865,57,40,14,3,16.2,78.6,5.2,27.2,6.6,20.6,32,312.3,5.3,24.6,9.6,11507,292.9,35,38,69,48,38,228,1022,35,43,92.9,3.2,3.9
20050101_35016_D08_S027,2327,28.8,1141,1186,103.9,2238,89,3.8,606,1683,38,26,10,2,26,72.3,1.6,38.3,2.3,36,6.3,1594.7,5.3,26.3,10.2,22874.5,874.9,132,141,224,132,61,690,2065,123,139,88.7,5.3,6
20050101_35016_D08_S028,1110,31.3,541,569,105.2,1074,36,3.2,259,794,57,34,21,2,23.3,71.5,5.1,39.8,7.2,32.6,22,454.4,3.5,36.8,19.7,5628.4,182.5,25,40,108,111,67,351,1015,35,60,91.4,3.2,5.4
20050101_35016_D08_S029,2151,29,1055,1096,103.9,2082,69,3.2,493,1602,56,39,12,5,22.9,74.5,2.6,34.3,3.5,30.8,11.4,880.4,8.9,21.4,26.9,7982,256,178,100,153,82,33,546,1900,121,130,88.3,5.6,6
20050101_35016_D08_S030,906,33.7,447,459,102.7,898,8,0.9,181,689,36,27,6,3,20,76,4,31.5,5.2,26.3,19.9,502.8,8.3,16.7,14.8,6125.5,54.1,27,39,78,46,28,218,835,50,21,92.2,5.5,2.3
20050101_35016_D09_S001,1601,41,769,832,108.2,1533,68,4.2,203,1155,243,139,63,41,12.7,72.1,15.2,38.6,21,17.6,119.7,83.5,16.9,25.9,111.3,1438.8,61.1,24,41,85,75,40,265,1320,174,107,82.4,10.9,6.7
20050101_35016_D09_S002,1621,38.6,800,821,102.6,1538,83,5.1,263,1165,193,107,68,18,16.2,71.9,11.9,39.1,16.6,22.6,73.4,136.3,9.3,35.2,79,2053.1,105.1,32,45,135,66,41,319,1298,203,120,80.1,12.5,7.4
20050101_35016_D09_S003,2172,43.3,1000,1172,117.2,2066,106,4.9,266,1454,452,175,163,114,12.2,66.9,20.8,49.4,31.1,18.3,169.9,58.8,25.2,36.1,188.9,1149.8,56.1,41,54,112,77,41,325,1723,283,166,79.3,13,7.6
20050101_35016_D09_S004,1206,37,601,605,100.7,1178,28,2.3,196,865,145,90,47,8,16.3,71.7,12,39.4,16.8,22.7,74,135.2,5.5,32.4,182.8,659.6,15.3,40,39,80,52,36,247,1124,48,34,93.2,4,2.8
20050101_35016_D09_S005,1487,38.2,776,711,91.6,1424,63,4.2,191,1128,168,107,52,9,12.8,75.9,11.3,31.8,14.9,16.9,88,113.7,5.4,31,98.9,1504,63.7,41,33,80,51,26,231,1258,136,93,84.6,9.1,6.3
20050101_35016_D09_S006,1303,41.1,635,668,105.2,1281,22,1.7,174,880,249,173,67,9,13.4,67.5,19.1,48.1,28.3,19.8,143.1,69.9,3.6,26.9,24.7,5280.7,89.2,37,29,71,50,34,221,1240,33,30,95.2,2.5,2.3
20050101_35016_D09_S007,1087,41.8,569,518,91,1075,12,1.1,133,728,226,157,64,5,12.2,67,20.8,49.3,31,18.3,169.9,58.8,2.2,28.3,14.6,7421.7,81.9,20,26,52,49,28,175,1046,19,22,96.2,1.7,2
20050101_35016_D09_S008,1313,38.3,673,640,95.1,1287,26,2,192,948,173,107,51,15,14.6,72.2,13.2,38.5,18.2,20.3,90.1,111,8.7,29.5,17.1,7680.2,152.1,37,46,74,48,34,239,1249,25,39,95.1,1.9,3
20050101_35016_D09_S010,1021,39.1,520,501,96.3,1000,21,2.1,130,749,142,97,40,5,12.7,73.4,13.9,36.3,19,17.4,109.2,91.5,3.5,28.2,377.8,270.2,5.6,31,29,46,38,28,172,945,39,37,92.6,3.8,3.6
20050101_35016_D09_S011,1469,42.7,741,728,98.2,1410,59,4,177,1044,248,156,56,36,12,71.1,16.9,40.7,23.8,17,140.1,71.4,14.5,22.6,530.5,276.9,11.1,29,26,64,75,33,227,1303,82,84,88.7,5.6,5.7
20050101_35016_D09_S012,1074,40.6,546,528,96.7,1051,23,2.1,130,779,165,103,50,12,12.1,72.5,15.4,37.9,21.2,16.7,126.9,78.8,7.3,30.3,195.8,548.5,11.7,29,15,52,48,26,170,990,33,51,92.2,3.1,4.7
20050101_35016_D09_S013,1315,32.4,697,618,88.7,1281,34,2.6,255,1004,56,42,12,2,19.4,76.3,4.3,31,5.6,25.4,22,455.4,3.6,21.4,197.6,665.5,17.2,48,57,95,78,36,314,1151,102,62,87.5,7.8,4.7
20050101_35016_D09_S014,1899,38.2,968,931,96.2,1879,20,1.1,277,1377,245,155,76,14,14.6,72.5,12.9,37.9,17.8,20.1,88.4,113.1,5.7,31,200.6,946.7,10,55,46,114,93,41,349,1786,71,42,94,3.7,2.2
20050101_35016_D09_S015,1197,39.2,610,587,96.2,1154,43,3.6,174,869,154,100,44,10,14.5,72.6,12.9,37.7,17.7,20,88.5,113,6.5,28.6,66,1814.7,65.2,36,31,67,52,29,215,1033,91,73,86.3,7.6,6.1
20050101_35016_D09_S016,1368,32.9,666,702,105.4,1353,15,1.1,283,985,100,62,31,7,20.7,72,7.3,38.9,10.2,28.7,35.3,283,7,31,360.1,379.8,4.2,60,61,94,89,57,361,1304,29,35,95.3,2.1,2.6
20050101_35016_D09_S017,1925,30,889,1036,116.5,1896,29,1.5,421,1428,76,45,25,6,21.9,74.2,3.9,34.8,5.3,29.5,18.1,553.9,7.9,32.9,38.1,5054,76.1,73,75,153,174,141,616,1801,52,72,93.6,2.7,3.7
20050101_35016_D09_S018,952,36.7,483,469,97.1,942,10,1.1,124,739,89,72,11,6,13,77.6,9.3,28.8,12,16.8,71.8,139.3,6.7,12.4,4.7,20466.5,215,24,22,53,36,26,161,891,44,17,93.6,4.6,1.8
20050101_35016_D09_S019,1267,32.6,637,630,98.9,1258,9,0.7,225,979,63,42,15,6,17.8,77.3,5,29.4,6.4,23,28,357.1,9.5,23.8,6,20966.1,148.9,42,30,95,86,53,306,1214,30,23,95.8,2.4,1.8
20050101_35017_D01_S001,1754,36.2,916,838,91.5,1484,270,15.4,230,1388,136,71,56,9,13.1,79.1,7.8,26.4,9.8,16.6,59.1,169.1,6.6,41.2,32.4,5411.7,833,33,50,102,67,34,286,1101,350,303,62.8,20,17.3
20050101_35017_D01_S002,1558,36.8,797,761,95.5,1328,230,14.8,238,1165,155,81,53,21,15.3,74.8,9.9,33.7,13.3,20.4,65.1,153.5,13.5,34.2,33.1,4703.1,694.3,39,45,105,59,27,275,815,456,287,52.3,29.3,18.4
20050101_35017_D01_S003,2461,34.2,1253,1208,96.4,1992,469,19.1,380,1923,158,86,49,23,15.4,78.1,6.4,28,8.2,19.8,41.6,240.5,14.6,31,17.1,14349.9,2734.7,64,86,148,124,69,491,1290,642,529,52.4,26.1,21.5
20050101_35017_D01_S004,2386,33.9,1273,1113,87.4,1935,451,18.9,412,1815,159,88,53,18,17.3,76.1,6.7,31.5,8.8,22.7,38.6,259.1,11.3,33.3,57.7,4132.6,781.1,75,81,173,117,54,500,1332,545,509,55.8,22.8,21.3
20050101_35017_D01_S006,2349,33.5,1253,1096,87.5,1888,461,19.6,385,1822,142,77,46,19,16.4,77.6,6,28.9,7.8,21.1,36.9,271.1,13.4,32.4,24.4,9620.5,1888.1,77,77,154,105,46,459,1148,675,526,48.9,28.7,22.4
20050101_35017_D01_S007,2437,33,1302,1135,87.2,2135,302,12.4,405,1901,131,84,38,9,16.6,78,5.4,28.2,6.9,21.3,32.3,309.2,6.9,29,736.4,330.9,41,74,78,163,127,81,523,1560,517,360,64,21.2,14.8
20050101_35017_D01_S008,2190,33.6,1170,1020,87.2,1707,483,22.1,351,1743,96,42,45,9,16,79.6,4.4,25.6,5.5,20.1,27.4,365.6,9.4,46.9,894.5,244.8,54,76,67,149,88,51,431,990,651,549,45.2,29.7,25.1
20050101_35017_D01_S009,2372,31.7,1244,1128,90.7,2024,348,14.7,460,1835,77,52,19,6,19.4,77.4,3.2,29.3,4.2,25.1,16.7,597.4,7.8,24.7,269.1,881.4,129.3,76,88,190,149,68,571,1262,690,420,53.2,29.1,17.7
20050101_35017_D01_S010,2130,29.6,1088,1042,95.8,1743,387,18.2,447,1639,44,33,8,3,21,76.9,2.1,30,2.7,27.3,9.8,1015.9,6.8,18.2,267,797.8,144.9,90,122,163,96,54,525,1000,670,460,46.9,31.5,21.6
20050101_35017_D01_S011,2671,30.7,1459,1212,83.1,2360,311,11.6,534,2060,77,54,19,4,20,77.1,2.9,29.7,3.7,25.9,14.4,693.5,5.2,24.7,208.4,1281.4,149.2,85,118,224,148,66,641,1320,964,387,49.4,36.1,14.5
20050101_35017_D01_S012,1033,34.1,537,496,92.4,889,144,13.9,177,775,81,42,32,7,17.1,75,7.8,33.3,10.5,22.8,45.8,218.5,8.6,39.5,92.3,1119.2,156,27,36,79,52,31,225,535,328,170,51.8,31.8,16.5
