GEOCODE_SECCIONES_2016,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20160101_35003_D01_S004,1776,41.6,997,779,78.1,740,1036,58.3,222,1336,218,180,32,6,12.5,75.2,12.3,32.9,16.3,16.6,98.2,101.8,2.8,14.7,245.9,722.4,421.4,39,53,97,43,21,253,337,356,1083,19,20,61
20160101_35003_D01_S005,1112,39.9,579,533,92.1,820,292,26.3,172,801,139,80,45,14,15.5,72,12.5,38.8,17.4,21.5,80.8,123.7,10.1,32.4,4928.3,22.6,5.9,20,30,83,53,46,232,707,103,302,63.6,9.3,27.2
20160101_35004_D01_S001,1672,41.3,859,813,94.6,1421,251,15,233,1201,238,135,65,38,13.9,71.8,14.2,39.2,19.8,19.4,102.1,97.9,16,27.3,65.1,2569.5,385.7,33,40,93,80,27,273,1036,278,358,62,16.6,21.4
20160101_35004_D01_S002,1571,41.4,773,798,103.2,1429,142,9,221,1118,232,124,67,41,14.1,71.2,14.8,40.5,20.8,19.8,105,95.3,17.7,28.9,12.9,12155,1098.7,36,34,104,58,35,267,1132,197,242,72.1,12.5,15.4
20160101_35004_D01_S003,1949,41.3,970,979,100.9,1563,386,19.8,251,1432,266,147,73,46,12.9,73.5,13.6,36.1,18.6,17.5,106,94.4,17.3,27.4,14.9,13060,2586.5,36,58,116,52,40,302,1056,327,566,54.2,16.8,29
20160101_35004_D01_S004,2022,40.4,949,1073,113.1,1566,456,22.6,238,1540,244,125,96,23,11.8,76.2,12.1,31.3,15.8,15.5,102.5,97.5,9.4,39.3,15.9,12745.8,2874.4,47,44,92,75,42,300,973,334,715,48.1,16.5,35.4
20160101_35004_D01_S005,2175,37,1130,1045,92.5,1811,364,16.7,356,1635,184,107,63,14,16.4,75.2,8.5,33,11.3,21.8,51.7,193.5,7.6,34.2,226.1,962,161,59,72,150,106,50,437,1285,338,552,59.1,15.5,25.4
20160101_35004_D01_S006,2844,37.3,1408,1436,102,2191,653,23,479,2076,289,148,99,42,16.8,73,10.2,37,13.9,23.1,60.3,165.7,14.5,34.3,19.8,14358,3296.7,99,90,215,112,65,581,1432,354,1058,50.4,12.4,37.2
20160101_35004_D01_S007,1737,37.4,876,861,98.3,1292,445,25.6,309,1259,169,97,57,15,17.8,72.5,9.7,38,13.4,24.5,54.7,182.8,8.9,33.7,10.5,16540.8,4237.6,67,62,128,65,32,354,815,275,647,46.9,15.8,37.2
20160101_35004_D01_S008,1132,39.5,568,564,99.3,930,202,17.8,186,800,146,81,51,14,16.4,70.7,12.9,41.5,18.2,23.2,78.5,127.4,9.6,34.9,5.2,21690.8,3870.6,43,44,71,36,18,212,696,162,274,61.5,14.3,24.2
20160101_35004_D01_S009,1538,42.3,748,790,105.6,1297,241,15.7,201,1066,271,186,62,23,13.1,69.3,17.6,44.3,25.4,18.9,134.8,74.2,8.5,22.9,7.3,21111.3,3308.1,27,45,83,60,31,246,871,285,382,56.6,18.5,24.8
20160101_35004_D01_S010,1685,40.1,819,866,105.7,1490,195,11.6,180,1336,169,129,34,6,10.7,79.3,10,26.1,12.6,13.5,93.9,106.5,3.6,20.1,17,9916.3,1147.6,35,35,67,59,48,244,988,347,350,58.6,20.6,20.8
20160101_35004_D01_S011,1309,37.3,637,672,105.5,1003,306,23.4,208,990,111,77,26,8,15.9,75.6,8.5,32.2,11.2,21,53.4,187.4,7.2,23.4,5,26047.7,6089.1,32,42,91,62,31,258,611,288,410,46.7,22,31.3
20160101_35004_D01_S012,1451,38.2,719,732,101.8,1185,266,18.3,256,1039,156,91,41,24,17.6,71.6,10.8,39.7,15,24.6,60.9,164.1,15.4,26.3,8,18089.6,3316.2,39,57,110,65,31,302,831,183,437,57.3,12.6,30.1
20160101_35004_D02_S001,1884,36.2,959,925,96.5,1538,346,18.4,341,1417,126,82,34,10,18.1,75.2,6.7,33,8.9,24.1,37,270.6,7.9,27,17.5,10795,1982.5,61,60,152,94,50,417,1082,242,560,57.4,12.8,29.7
20160101_35004_D02_S002,1747,39.4,909,838,92.2,1431,316,18.1,279,1252,216,118,80,18,16,71.7,12.4,39.5,17.3,22.3,77.4,129.2,8.3,37,24.3,7177.9,1298.3,44,53,123,78,28,326,1041,171,535,59.6,9.8,30.6
20160101_35004_D02_S003,1581,41.7,805,776,96.4,1347,234,14.8,223,1094,264,128,109,27,14.1,69.2,16.7,44.5,24.1,20.4,118.4,84.5,10.2,41.3,13.6,11599.6,1716.8,37,35,101,62,34,269,1070,130,381,67.7,8.2,24.1
20160101_35004_D02_S004,1907,38.1,951,956,100.5,1724,183,9.6,344,1349,214,160,44,10,18,70.7,11.2,41.4,15.9,25.5,62.2,160.7,4.7,20.6,20.7,9216.4,884.4,61,65,145,90,39,400,1460,183,264,76.6,9.6,13.8
20160101_35004_D02_S005,2667,37.5,1306,1361,104.2,2367,300,11.2,485,1906,276,204,56,16,18.2,71.5,10.3,39.9,14.5,25.4,56.9,175.7,5.8,20.3,164.2,1624.3,182.7,93,108,195,115,47,558,1716,494,457,64.3,18.5,17.1
20160101_35004_D02_S006,1290,39.1,638,652,102.2,1065,225,17.4,180,961,149,68,60,21,14,74.5,11.6,34.2,15.5,18.7,82.8,120.8,14.1,40.3,14.8,8715.7,1520.2,32,31,80,54,23,220,747,120,423,57.9,9.3,32.8
20160101_35004_D02_S007,2029,40.4,1024,1005,98.1,1765,264,13,330,1400,299,183,93,23,16.3,69,14.7,44.9,21.4,23.6,90.6,110.4,7.7,31.1,15.4,13205.1,1718.2,51,52,145,104,36,388,1443,154,432,71.1,7.6,21.3
20160101_35004_D02_S008,1251,38.3,591,660,111.7,886,365,29.2,191,914,146,86,44,16,15.3,73.1,11.7,36.9,16,20.9,76.4,130.8,11,30.1,6.8,18303.4,5340.3,34,32,86,51,35,238,558,120,573,44.6,9.6,45.8
20160101_35004_D02_S009,2164,38.7,1093,1071,98,1731,433,20,366,1513,285,157,92,36,16.9,69.9,13.2,43,18.8,24.2,77.9,128.4,12.6,32.3,15.1,14374,2876.1,68,73,149,100,49,439,1259,182,723,58.2,8.4,33.4
20160101_35004_D02_S010,1752,38.2,901,851,94.5,1336,416,23.7,286,1270,196,132,45,19,16.3,72.5,11.2,38,15.4,22.5,68.5,145.9,9.7,23,15.7,11142.6,2645.7,55,63,119,69,28,334,955,156,641,54.5,8.9,36.6
20160101_35004_D02_S011,1444,40.9,710,734,103.4,1108,336,23.3,207,1022,215,115,76,24,14.3,70.8,14.9,41.3,21,20.3,103.9,96.3,11.2,35.3,6.8,21152.6,4921.9,36,44,94,53,29,256,750,158,536,51.9,10.9,37.1
20160101_35004_D02_S012,2417,32.7,1193,1224,102.6,2165,252,10.4,550,1771,96,67,22,7,22.8,73.3,4,36.5,5.4,31.1,17.5,572.9,7.3,22.9,19.7,12263.9,1278.7,94,96,265,132,67,654,1483,452,482,61.4,18.7,19.9
20160101_35004_D02_S013,1756,37.7,851,905,106.3,1416,340,19.4,290,1285,181,99,62,20,16.5,73.2,10.3,36.7,14.1,22.6,62.4,160.2,11,34.3,38.1,4612.9,893.2,53,53,122,90,56,374,952,229,575,54.2,13,32.7
20160101_35004_D02_S014,2151,37.5,1091,1060,97.2,1791,360,16.7,380,1557,214,145,48,21,17.7,72.4,9.9,38.2,13.7,24.4,56.3,177.6,9.8,22.4,18.5,11596.6,1940.9,66,72,153,118,41,450,1381,202,568,64.2,9.4,26.4
20160101_35004_D02_S015,2437,34.9,1257,1180,93.9,2080,357,14.6,443,1880,114,81,25,8,18.2,77.1,4.7,29.6,6.1,23.6,25.7,388.6,7,21.9,89.1,2735.2,400.7,95,80,192,104,55,526,1626,282,529,66.7,11.6,21.7
20160101_35004_D02_S016,2422,34.4,1216,1206,99.2,2126,296,12.2,456,1843,123,93,24,6,18.8,76.1,5.1,31.4,6.7,24.7,27,370.7,4.9,19.5,17.1,14172.6,1732.1,80,92,209,106,67,554,1554,393,475,64.2,16.2,19.6
20160101_35004_D02_S017,2845,34,1467,1378,93.9,2579,266,9.3,596,2147,102,72,19,11,20.9,75.5,3.6,32.5,4.8,27.8,17.1,584.3,10.8,18.6,61.8,4604.1,430.5,94,97,266,172,64,693,1866,455,524,65.6,16,18.4
20160101_35004_D02_S018,1867,34.4,928,939,101.2,1582,285,15.3,366,1421,80,50,23,7,19.6,76.1,4.3,31.4,5.6,25.8,21.9,457.5,8.8,28.8,37.7,4950.8,755.8,56,65,164,115,48,448,992,361,514,53.1,19.3,27.5
20160101_35004_D02_S019,885,36.5,471,414,87.9,779,106,12,141,689,55,37,17,1,15.9,77.9,6.2,28.4,8,20.5,39,256.4,1.8,30.9,1397.9,63.3,7.6,24,15,61,63,25,188,616,117,152,69.6,13.2,17.2
20160101_35004_D02_S020,956,33.6,474,482,101.7,814,142,14.9,202,716,38,30,6,2,21.1,74.9,4,33.5,5.3,28.2,18.8,531.6,5.3,15.8,6.9,13900.8,2064.8,38,51,78,43,17,227,626,108,222,65.5,11.3,23.2
20160101_35005_D01_S001,1136,50,620,516,83.2,1132,4,0.4,61,798,277,125,102,50,5.4,70.2,24.4,42.4,34.7,7.6,454.1,22,18.1,36.8,6641.7,17.1,0.1,10,9,23,28,15,85,1107,9,20,97.4,0.8,1.8
20160101_35006_D01_S001,964,46.6,473,491,103.8,947,17,1.8,98,634,232,106,85,41,10.2,65.8,24.1,52.1,36.6,15.5,236.7,42.2,17.7,36.6,55.5,1736.7,30.6,12,16,41,38,17,124,875,39,50,90.8,4,5.2
20160101_35006_D01_S002,1502,40.6,683,819,119.9,1450,52,3.5,257,1012,233,107,86,40,17.1,67.4,15.5,48.4,23,25.4,90.7,110.3,17.2,36.9,34.8,4314.7,149.4,45,59,105,56,28,293,1316,98,88,87.6,6.5,5.9
20160101_35006_D01_S003,1458,44.3,725,733,101.1,1433,25,1.7,182,991,285,138,102,45,12.5,68,19.5,47.1,28.8,18.4,156.6,63.9,15.8,35.8,60.4,2412.9,41.4,26,34,77,54,32,223,1379,40,39,94.6,2.7,2.7
20160101_35006_D01_S004,2227,39.5,1086,1141,105.1,2194,33,1.5,387,1562,278,141,98,39,17.4,70.1,12.5,42.6,17.8,24.8,71.8,139.2,14,35.3,67.4,3303.5,49,45,80,171,120,48,464,2059,94,74,92.5,4.2,3.3
20160101_35006_D01_S005,1377,41.1,666,711,106.8,1343,34,2.5,188,1007,182,105,58,19,13.7,73.1,13.2,36.7,18.1,18.7,96.8,103.3,10.4,31.9,9.9,13879.9,342.7,28,30,84,54,24,220,1238,66,73,89.9,4.8,5.3
20160101_35006_D02_S001,1567,45.7,789,778,98.6,1549,18,1.1,164,1057,346,161,152,33,10.5,67.5,22.1,48.2,32.7,15.5,211,47.4,9.5,43.9,160.3,977.3,11.2,20,28,83,45,28,204,1512,22,33,96.5,1.4,2.1
20160101_35006_D02_S002,689,44,347,342,98.6,680,9,1.3,102,439,148,70,59,19,14.8,63.7,21.5,56.9,33.7,23.2,145.1,68.9,12.8,39.9,132.7,519.2,6.8,10,17,54,27,12,120,649,20,20,94.2,2.9,2.9
20160101_35006_D02_S003,667,45.4,322,345,107.1,657,10,1.5,70,465,132,61,59,12,10.5,69.7,19.8,43.4,28.4,15.1,188.6,53,9.1,44.7,39.6,1683.2,25.2,7,13,37,16,14,87,615,34,18,92.2,5.1,2.7
20160101_35006_D03_S001,794,41.6,397,397,100,783,11,1.4,115,552,127,64,51,12,14.5,69.5,16,43.8,23,20.8,110.4,90.6,9.4,40.2,178.3,445.4,6.2,19,31,42,29,12,133,746,31,17,94,3.9,2.1
20160101_35006_D03_S002,1693,42.3,802,891,111.1,1681,12,0.7,243,1156,294,148,113,33,14.4,68.3,17.4,46.5,25.4,21,121,82.7,11.2,38.4,106.2,1594.1,11.3,40,41,97,84,35,297,1614,39,40,95.3,2.3,2.4
20160101_35006_D03_S003,1650,42.8,818,832,101.7,1619,31,1.9,202,1169,279,164,87,28,12.2,70.8,16.9,41.1,23.9,17.3,138.1,72.4,10,31.2,103.9,1587.8,29.8,39,28,92,55,25,239,1505,74,71,91.2,4.5,4.3
20160101_35006_D03_S004,791,44,398,393,98.7,777,14,1.8,95,550,146,80,51,15,12,69.5,18.5,43.8,26.5,17.3,153.7,65.1,10.3,34.9,58.9,1343.2,23.8,19,15,44,21,11,110,733,30,28,92.7,3.8,3.5
20160101_35006_D04_S001,2468,40.5,1245,1223,98.2,2430,38,1.5,406,1685,377,195,120,62,16.5,68.3,15.3,46.5,22.4,24.1,92.9,107.7,16.4,31.8,192.1,1284.7,19.8,60,84,192,95,43,474,2290,90,88,92.8,3.6,3.6
20160101_35006_D04_S002,936,38.9,493,443,89.9,918,18,1.9,161,660,115,68,38,9,17.2,70.5,12.3,41.8,17.4,24.4,71.4,140,7.8,33,262.5,356.6,6.9,20,36,70,50,19,195,875,28,33,93.5,3,3.5
20160101_35006_D04_S003,917,41.3,458,459,100.2,894,23,2.5,97,730,90,51,28,11,10.6,79.6,9.8,25.6,12.3,13.3,92.8,107.8,12.2,31.1,141.3,649.2,16.3,17,10,51,34,29,141,797,55,65,86.9,6,7.1
20160101_35006_D04_S004,1034,40.7,517,517,100,1008,26,2.5,155,742,137,67,51,19,15,71.8,13.2,39.4,18.5,20.9,88.4,113.1,13.9,37.2,76.2,1357.5,34.1,22,26,67,57,24,196,932,43,59,90.1,4.2,5.7
20160101_35006_D05_S001,1820,39.9,894,926,103.6,1791,29,1.6,263,1342,215,109,82,24,14.5,73.7,11.8,35.6,16,19.6,81.7,122.3,11.2,38.1,70,2600,41.4,49,56,111,68,34,318,1669,73,78,91.7,4,4.3
20160101_35006_D05_S002,1733,40.4,847,886,104.6,1713,20,1.2,232,1302,199,136,49,14,13.4,75.1,11.5,33.1,15.3,17.8,85.8,116.6,7,24.6,58.6,2959.8,34.2,38,38,95,81,48,300,1620,54,59,93.5,3.1,3.4
20160101_35006_D05_S003,1597,39.9,804,793,98.6,1588,9,0.6,237,1146,214,107,76,31,14.8,71.8,13.4,39.4,18.7,20.7,90.3,110.7,14.5,35.5,29.9,5340.9,30.1,34,54,104,61,48,301,1506,55,36,94.3,3.4,2.3
20160101_35006_D05_S004,935,41.2,467,468,100.2,930,5,0.5,136,648,151,98,44,9,14.5,69.3,16.1,44.3,23.3,21,111,90.1,6,29.1,208.3,448.9,2.4,15,22,60,51,18,166,908,15,12,97.1,1.6,1.3
20160101_35006_D05_S005,1819,41.1,899,920,102.3,1788,31,1.7,277,1249,293,147,117,29,15.2,68.7,16.1,45.6,23.5,22.2,105.8,94.5,9.9,39.9,29.1,6254.1,106.6,56,47,109,79,35,326,1689,59,71,92.9,3.2,3.9
20160101_35006_D05_S006,2287,37.6,1169,1118,95.6,2259,28,1.2,362,1782,143,96,33,14,15.8,77.9,6.3,28.3,8,20.3,39.5,253.1,9.8,23.1,95.7,2390.9,29.3,41,60,174,125,59,459,2123,92,72,92.8,4,3.1
20160101_35006_D06_S001,2304,39.1,1172,1132,96.6,2262,42,1.8,379,1657,268,174,72,22,16.4,71.9,11.6,39,16.2,22.9,70.7,141.4,8.2,26.9,246.8,933.7,17,56,71,174,100,40,441,2062,152,90,89.5,6.6,3.9
20160101_35006_D06_S002,1302,41.3,663,639,96.4,1272,30,2.3,178,934,190,119,54,17,13.7,71.7,14.6,39.4,20.3,19.1,106.7,93.7,8.9,28.4,195.8,665,15.3,34,32,71,53,28,218,1168,68,66,89.7,5.2,5.1
20160101_35006_D06_S003,751,41.5,388,363,93.6,732,19,2.5,110,549,92,55,27,10,14.6,73.1,12.3,36.8,16.8,20,83.6,119.6,10.9,29.3,287.4,261.3,6.6,16,15,52,36,14,133,669,46,36,89.1,6.1,4.8
20160101_35006_D07_S001,1278,44.5,661,617,93.3,1256,22,1.7,151,896,231,135,73,23,11.8,70.1,18.1,42.6,25.8,16.9,153,65.4,10,31.6,211.6,603.9,10.4,18,27,63,55,18,181,1221,25,32,95.5,2,2.5
20160101_35006_D07_S002,739,43,373,366,98.1,725,14,1.9,99,509,131,52,59,20,13.4,68.9,17.7,45.2,25.7,19.4,132.3,75.6,15.3,45,162,456.1,8.6,13,15,46,34,11,119,683,20,36,92.4,2.7,4.9
20160101_35007_D01_S001,714,45.1,369,345,93.5,601,113,15.8,82,480,152,86,42,24,11.5,67.2,21.3,48.8,31.7,17.1,185.4,53.9,15.8,27.6,10330.9,6.9,1.1,14,15,33,27,11,100,580,18,116,81.2,2.5,16.2
20160101_35008_D01_S001,1263,43.9,635,628,98.9,1242,21,1.7,146,884,233,118,92,23,11.6,70,18.4,42.9,26.4,16.5,159.6,62.7,9.9,39.5,381.4,331.1,5.5,11,33,63,51,20,178,1191,30,42,94.3,2.4,3.3
20160101_35008_D01_S002,1299,40.8,649,650,100.2,1284,15,1.2,192,939,168,77,74,17,14.8,72.3,12.9,38.3,17.9,20.4,87.5,114.3,10.1,44,71.7,1812.6,20.9,13,23,96,84,37,253,1236,31,32,95.2,2.4,2.5
20160101_35008_D02_S001,1153,43.7,581,572,98.5,1122,31,2.7,149,793,211,124,64,23,12.9,68.8,18.3,45.4,26.6,18.8,141.6,70.6,10.9,30.3,476.2,242.1,6.5,14,28,66,52,28,188,1067,33,53,92.5,2.9,4.6
20160101_35008_D03_S001,747,43.1,377,370,98.1,726,21,2.8,105,501,141,74,51,16,14.1,67.1,18.9,49.1,28.1,21,134.3,74.5,11.3,36.2,151.3,493.8,13.9,16,15,51,28,13,123,688,28,31,92.1,3.7,4.1
20160101_35008_D03_S002,743,43.7,370,373,100.8,736,7,0.9,89,512,142,78,47,17,12,68.9,19.1,45.1,27.7,17.4,159.6,62.7,12,33.1,120.6,616.2,5.8,5,19,42,30,26,122,711,17,15,95.7,2.3,2
20160101_35008_D04_S001,1012,43,517,495,95.7,996,16,1.6,123,710,179,100,72,7,12.2,70.2,17.7,42.5,25.2,17.3,145.5,68.7,3.9,40.2,269.2,375.9,5.9,11,20,55,47,23,156,939,35,38,92.8,3.5,3.8
20160101_35008_D04_S002,1248,39.7,632,616,97.5,1234,14,1.1,207,888,153,91,50,12,16.6,71.2,12.3,40.5,17.2,23.3,73.9,135.3,7.8,32.7,132.4,942.3,10.6,29,35,111,46,21,242,1182,38,28,94.7,3,2.2
20160101_35009_D01_S001,2036,43,1009,1027,101.8,1984,52,2.6,289,1384,363,191,115,57,14.2,68,17.8,47.1,26.2,20.9,125.6,79.6,15.7,31.7,38.9,5230.9,133.6,50,48,130,80,39,347,1897,58,81,93.2,2.8,4
