GEOCODE_SECCIONES_2018,Población,Población. Edad media,Población. Hombres,Población. Mujeres,Población de mujeres dividida por la población de hombres,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Suma de la población de 0 a 14 años y de la población de 65 o más años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 15 a 64 años,Población de 0 a 14 años dividida por la población de 15 a 64 años,Población de 65 o más años dividida por la población de 0 a 14 años,Población de 0 a 14 años dividida por la población de 65 o más años,Población de 85 o más años dividida por la población de 65 o más años,Población de 75 a 84 años dividida por la población de 65 o más años,Superficie calculada sobre geom no generalizado (ha),Población / km2,Población. Extranjeros / km2,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
20180101_35002_D01_S012,2008,40.7,1044,964,92.3,1843,165,8.2,293,1479,236,148,63,25,14.6,73.7,11.8,35.8,16,19.8,80.5,124.2,10.6,26.7,3.2,62194.1,5110.6,53,56,120,86,35,350,1573,189,246,78.3,9.4,12.3
20180101_35002_D01_S013,2131,37.1,1079,1052,97.5,2055,76,3.6,353,1626,152,78,54,20,16.6,76.3,7.1,31.1,9.3,21.7,43.1,232.2,13.2,35.5,510,417.9,14.9,56,66,148,107,59,436,1938,53,140,90.9,2.5,6.6
20180101_35002_D01_S014,964,44.3,500,464,92.8,948,16,1.7,100,681,183,128,37,18,10.4,70.6,19,41.6,26.9,14.7,183,54.6,9.8,20.2,62,1554.2,25.8,15,20,39,33,24,131,919,19,26,95.3,2,2.7
20180101_35002_D01_S015,1837,38,886,951,107.3,1685,152,8.3,300,1360,177,118,45,14,16.3,74,9.6,35.1,13,22.1,59,169.5,7.9,25.4,28,6558,542.6,37,61,127,93,57,375,1442,77,318,78.5,4.2,17.3
20180101_35002_D01_S016,1504,38.5,761,743,97.6,1384,120,8,224,1163,117,73,33,11,14.9,77.3,7.8,29.3,10.1,19.3,52.2,191.5,9.4,28.2,9.1,16504.1,1316.8,33,36,105,71,39,284,1147,150,207,76.3,10,13.8
20180101_35002_D01_S017,1900,34.2,1004,896,89.2,1830,70,3.7,413,1406,81,47,25,9,21.7,74,4.3,35.1,5.8,29.4,19.6,509.9,11.1,30.9,1695.6,112.1,4.1,55,74,194,128,53,504,1695,62,143,89.2,3.3,7.5
20180101_35002_D01_S018,1473,40.5,740,733,99.1,1334,139,9.4,206,1097,170,120,37,13,14,74.5,11.5,34.3,15.5,18.8,82.5,121.2,7.6,21.8,14.4,10242.9,966.6,38,33,85,70,32,258,1121,131,221,76.1,8.9,15
20180101_35002_D01_S019,1498,32.2,765,733,95.8,1397,101,6.7,391,1071,36,22,11,3,26.1,71.5,2.4,39.9,3.4,36.5,9.2,1086.1,8.3,30.6,15,9954.7,671.2,63,80,191,68,29,431,1266,72,160,84.5,4.8,10.7
20180101_35002_D01_S020,865,33.5,435,430,98.9,838,27,3.1,225,614,26,17,8,1,26,71,3,40.9,4.2,36.6,11.6,865.4,3.8,30.8,6.7,12847.2,401,24,30,114,73,11,252,763,57,45,88.2,6.6,5.2
20180101_35002_D01_S021,1026,35.7,528,498,94.3,1013,13,1.3,198,796,32,27,5,0,19.3,77.6,3.1,28.9,4,24.9,16.2,618.8,0,15.6,9.2,11106.3,140.7,22,32,84,81,24,243,948,36,42,92.4,3.5,4.1
20180101_35002_D01_S022,806,42.3,406,400,98.5,753,53,6.6,94,609,103,66,28,9,11.7,75.6,12.8,32.3,16.9,15.4,109.6,91.3,8.7,27.2,16.9,4774.2,313.9,12,23,47,18,11,111,646,66,94,80.1,8.2,11.7
20180101_35002_D01_S023,572,37.7,285,287,100.7,531,41,7.2,125,397,50,38,12,0,21.9,69.4,8.7,44.1,12.6,31.5,40,250,0,24,26.9,2122.6,152.1,16,22,57,33,7,135,483,31,58,84.4,5.4,10.1
20180101_35003_D01_S001,2244,40,1168,1076,92.1,1974,270,12,358,1582,304,171,90,43,16,70.5,13.5,41.8,19.2,22.6,84.9,117.8,14.1,29.6,3554.1,63.1,7.6,64,64,144,110,58,440,1764,172,308,78.6,7.7,13.7
20180101_35003_D01_S002,1328,41.2,695,633,91.1,1130,198,14.9,182,965,181,111,51,19,13.7,72.7,13.6,37.6,18.8,18.9,99.5,100.6,10.5,28.2,14329,9.3,1.4,26,36,80,50,33,225,1024,84,220,77.1,6.3,16.6
20180101_35003_D01_S003,5279,41.9,2809,2470,87.9,2004,3275,62,650,3902,727,570,139,18,12.3,73.9,13.8,35.3,18.6,16.7,111.8,89.4,2.5,19.1,1898.8,278,172.5,120,138,284,144,60,746,948,928,3403,18,17.6,64.5
20180101_35003_D01_S004,1934,43.7,1095,839,76.6,709,1225,63.3,210,1432,292,236,46,10,10.9,74,15.1,35.1,20.4,14.7,139,71.9,3.4,15.8,245.9,786.6,498.3,18,45,117,34,26,240,329,332,1273,17,17.2,65.8
20180101_35003_D01_S005,1163,41.2,603,560,92.9,859,304,26.1,159,851,153,96,42,15,13.7,73.2,13.2,36.7,18,18.7,96.2,103.9,9.8,27.5,4928.3,23.6,6.2,19,32,67,58,27,203,737,108,318,63.4,9.3,27.3
20180101_35004_D01_S001,1707,41.6,880,827,94,1426,281,16.5,221,1244,242,135,75,32,12.9,72.9,14.2,37.2,19.5,17.8,109.5,91.3,13.2,31,65.1,2623.3,431.8,34,44,84,79,39,280,1012,270,425,59.3,15.8,24.9
20180101_35004_D01_S002,1606,42.2,802,804,100.2,1402,204,12.7,211,1148,247,126,83,38,13.1,71.5,15.4,39.9,21.5,18.4,117.1,85.4,15.4,33.6,12.9,12425.8,1578.4,41,31,94,62,34,262,1087,207,312,67.7,12.9,19.4
20180101_35004_D01_S003,2040,41.5,1023,1017,99.4,1655,385,18.9,272,1480,288,162,77,49,13.3,72.5,14.1,37.8,19.5,18.4,105.9,94.4,17,26.7,14.9,13669.8,2579.8,51,39,137,67,27,321,1104,358,578,54.1,17.5,28.3
20180101_35004_D01_S004,2029,41.3,977,1052,107.7,1571,458,22.6,211,1566,252,134,88,30,10.4,77.2,12.4,29.6,16.1,13.5,119.4,83.7,11.9,34.9,15.9,12790,2887,45,54,67,63,41,270,950,353,726,46.8,17.4,35.8
20180101_35004_D01_S005,2216,37.8,1145,1071,93.5,1845,371,16.7,349,1671,196,113,64,19,15.7,75.4,8.8,32.6,11.7,20.9,56.2,178.1,9.7,32.7,226.1,980.2,164.1,53,76,135,116,55,435,1291,345,580,58.3,15.6,26.2
20180101_35004_D01_S006,2960,37.8,1474,1486,100.8,2245,715,24.2,476,2195,289,148,101,40,16.1,74.2,9.8,34.9,13.2,21.7,60.7,164.7,13.8,34.9,19.8,14943.6,3609.7,91,90,200,116,67,564,1425,372,1163,48.1,12.6,39.3
20180101_35004_D01_S007,1900,37.5,951,949,99.8,1394,506,26.6,337,1372,191,111,60,20,17.7,72.2,10.1,38.5,13.9,24.6,56.7,176.4,10.5,31.4,10.5,18093,4818.5,66,74,143,72,36,391,841,302,757,44.3,15.9,39.8
20180101_35004_D01_S008,1171,40.2,583,588,100.9,946,225,19.2,181,828,162,87,53,22,15.5,70.7,13.8,41.4,19.6,21.9,89.5,111.7,13.6,32.7,5.2,22438.1,4311.3,31,50,65,42,19,207,689,185,297,58.8,15.8,25.4
20180101_35004_D01_S009,1563,43.4,749,814,108.7,1316,247,15.8,188,1066,309,207,78,24,12,68.2,19.8,46.6,29,17.6,164.4,60.8,7.8,25.2,7.3,21454.5,3390.4,32,36,77,60,29,234,865,309,389,55.3,19.8,24.9
20180101_35004_D01_S010,1710,40.8,819,891,108.8,1493,217,12.7,196,1303,211,160,45,6,11.5,76.2,12.3,31.2,16.2,15,107.7,92.9,2.8,21.3,17,10063.4,1277.1,49,31,79,60,27,246,974,368,368,57,21.5,21.5
20180101_35004_D01_S011,1353,37.6,671,682,101.6,1030,323,23.9,237,983,133,98,25,10,17.5,72.7,9.8,37.6,13.5,24.1,56.1,178.2,7.5,18.8,5,26923.2,6427.3,44,37,98,68,33,280,610,302,441,45.1,22.3,32.6
20180101_35004_D01_S012,1500,39,747,753,100.8,1227,273,18.2,233,1105,162,94,44,24,15.5,73.7,10.8,35.7,14.7,21.1,69.5,143.8,14.8,27.2,8,18700.4,3403.5,36,41,111,66,31,285,818,198,484,54.5,13.2,32.3
20180101_35004_D02_S001,2023,36.6,1007,1016,100.9,1648,375,18.5,360,1508,155,104,42,9,17.8,74.5,7.7,34.2,10.3,23.9,43.1,232.3,5.8,27.1,17.5,11591.5,2148.7,46,66,157,109,53,431,1136,274,613,56.2,13.5,30.3
20180101_35004_D02_S002,1818,40.7,910,908,99.8,1472,346,19,252,1333,233,119,95,19,13.9,73.3,12.8,36.4,17.5,18.9,92.5,108.2,8.2,40.8,24.3,7469.6,1421.6,38,38,114,85,45,320,1039,178,601,57.2,9.8,33.1
20180101_35004_D02_S003,1567,42.2,798,769,96.4,1343,224,14.3,217,1094,256,112,113,31,13.8,69.8,16.3,43.2,23.4,19.8,118,84.8,12.1,44.1,13.6,11496.9,1643.5,30,40,85,79,26,260,1034,130,403,66,8.3,25.7
20180101_35004_D02_S004,1984,38.9,975,1009,103.5,1769,215,10.8,356,1374,254,179,60,15,17.9,69.3,12.8,44.4,18.5,25.9,71.3,140.2,5.9,23.6,20.7,9588.6,1039.1,61,74,144,99,44,422,1478,189,317,74.5,9.5,16
20180101_35004_D02_S005,2811,37.8,1363,1448,106.2,2454,357,12.7,507,1992,312,229,68,15,18,70.9,11.1,41.1,15.7,25.5,61.5,162.5,4.8,21.8,164.2,1712,217.4,103,98,207,124,53,585,1762,507,542,62.7,18,19.3
20180101_35004_D02_S006,1302,40,659,643,97.6,1047,255,19.6,170,972,160,74,62,24,13.1,74.7,12.3,34,16.5,17.5,94.1,106.2,15,38.8,14.8,8796.8,1722.9,35,36,71,41,30,213,733,106,463,56.3,8.1,35.6
20180101_35004_D02_S007,2090,40.6,1060,1030,97.2,1774,316,15.1,322,1441,327,201,107,19,15.4,68.9,15.6,45,22.7,22.3,101.6,98.5,5.8,32.7,15.4,13602.1,2056.6,62,49,125,108,59,403,1426,167,497,68.2,8,23.8
20180101_35004_D02_S008,1310,38,629,681,108.3,911,399,30.5,206,954,150,92,44,14,15.7,72.8,11.5,37.3,15.7,21.6,72.8,137.3,9.3,29.3,6.8,19166.6,5837.8,44,45,75,58,23,245,556,142,612,42.4,10.8,46.7
20180101_35004_D02_S009,2293,38.9,1178,1115,94.7,1798,495,21.6,379,1608,306,164,101,41,16.5,70.1,13.3,42.6,19,23.6,80.7,123.9,13.4,33,15.1,15230.8,3287.9,72,70,162,109,48,461,1256,217,820,54.8,9.5,35.8
20180101_35004_D02_S010,1890,37.9,963,927,96.3,1450,440,23.3,334,1348,208,135,53,20,17.7,71.3,11,40.2,15.4,24.8,62.3,160.6,9.6,25.5,15.7,12020.2,2798.4,74,68,137,83,33,395,1030,162,698,54.5,8.6,36.9
20180101_35004_D02_S011,1516,41.6,753,763,101.3,1125,391,25.8,203,1095,218,110,83,25,13.4,72.2,14.4,38.4,19.9,18.5,107.4,93.1,11.5,38.1,6.8,22207.2,5727.6,42,34,83,56,38,253,735,178,603,48.5,11.7,39.8
20180101_35004_D02_S012,2581,33.5,1280,1301,101.6,2291,290,11.2,564,1907,110,74,27,9,21.9,73.9,4.3,35.3,5.8,29.6,19.5,512.7,8.2,24.5,19.7,13096.1,1471.5,94,102,242,165,76,679,1554,461,566,60.2,17.9,21.9
20180101_35004_D02_S013,1871,37.7,920,951,103.4,1498,373,19.9,313,1363,195,109,70,16,16.7,72.8,10.4,37.3,14.3,23,62.3,160.5,8.2,35.9,38.1,4915,979.9,58,64,121,96,63,402,989,249,633,52.9,13.3,33.8
20180101_35004_D02_S014,2179,38.1,1106,1073,97,1823,356,16.3,377,1568,234,151,62,21,17.3,72,10.7,39,14.9,24,62.1,161.1,9,26.5,18.5,11747.6,1919.3,74,68,160,102,58,462,1390,190,599,63.8,8.7,27.5
20180101_35004_D02_S015,2672,35.6,1394,1278,91.7,2278,394,14.7,482,2034,156,123,25,8,18,76.1,5.8,31.4,7.7,23.7,32.4,309,5.1,16,89.1,2999,442.2,91,90,199,131,53,564,1657,350,665,62,13.1,24.9
20180101_35004_D02_S016,2610,35,1312,1298,98.9,2275,335,12.8,485,1981,144,106,30,8,18.6,75.9,5.5,31.8,7.3,24.5,29.7,336.8,5.6,20.8,17.1,15272.7,1960.3,84,88,212,135,57,576,1625,420,565,62.3,16.1,21.6
20180101_35004_D02_S017,3036,34.8,1560,1476,94.6,2752,284,9.4,592,2332,112,83,21,8,19.5,76.8,3.7,30.2,4.8,25.4,18.9,528.6,7.1,18.8,61.8,4913.2,459.6,97,86,253,202,73,711,1943,492,601,64,16.2,19.8
20180101_35004_D02_S018,1993,35.8,982,1011,103,1659,334,16.8,347,1551,95,56,32,7,17.4,77.8,4.8,28.5,6.1,22.4,27.4,365.3,7.4,33.7,37.7,5285,885.7,59,57,152,103,65,436,1018,388,587,51.1,19.5,29.5
20180101_35004_D02_S019,921,37.1,487,434,89.1,795,126,13.7,134,725,62,42,15,5,14.5,78.7,6.7,27,8.6,18.5,46.3,216.1,8.1,24.2,1397.9,65.9,9,23,21,57,43,37,181,624,110,187,67.8,11.9,20.3
20180101_35004_D02_S020,1129,33.6,567,562,99.1,959,170,15.1,226,851,52,43,7,2,20,75.4,4.6,32.7,6.1,26.6,23,434.6,3.8,13.5,6.9,16416.3,2471.9,47,53,98,46,26,270,705,150,274,62.4,13.3,24.3
20180101_35005_D01_S001,1090,50.5,589,501,85.1,1083,7,0.6,50,765,275,140,89,46,4.6,70.2,25.2,42.5,35.9,6.5,550,18.2,16.7,32.4,6641.7,16.4,0.1,8,10,18,20,15,71,1052,11,27,96.5,1,2.5
20180101_35006_D01_S001,965,47.3,468,497,106.2,939,26,2.7,99,634,232,104,86,42,10.3,65.7,24,52.2,36.6,15.6,234.3,42.7,18.1,37.1,55.5,1738.5,46.8,14,17,38,37,17,123,871,36,58,90.3,3.7,6
20180101_35006_D01_S002,1593,41.3,735,858,116.7,1534,59,3.7,268,1063,262,124,85,53,16.8,66.7,16.4,49.9,24.6,25.2,97.8,102.3,20.2,32.4,34.8,4576.1,169.5,51,53,107,80,19,310,1391,102,100,87.3,6.4,6.3
20180101_35006_D01_S003,1486,44.9,741,745,100.5,1461,25,1.7,167,1023,296,149,92,55,11.2,68.8,19.9,45.3,28.9,16.3,177.2,56.4,18.6,31.1,60.4,2459.2,41.4,21,32,72,63,27,215,1399,41,46,94.1,2.8,3.1
20180101_35006_D01_S004,2147,40.8,1053,1094,103.9,2122,25,1.2,336,1521,290,150,97,43,15.6,70.8,13.5,41.2,19.1,22.1,86.3,115.9,14.8,33.4,67.4,3184.9,37.1,39,47,164,111,52,413,1993,82,72,92.8,3.8,3.4
20180101_35006_D01_S005,1394,42.2,668,726,108.7,1348,46,3.3,179,1008,207,118,62,27,12.8,72.3,14.8,38.3,20.5,17.8,115.6,86.5,13,30,9.9,14051.3,463.7,40,20,79,55,26,220,1250,61,83,89.7,4.4,6
20180101_35006_D02_S001,1567,46.6,792,775,97.9,1549,18,1.1,159,1054,354,154,149,51,10.1,67.3,22.6,48.7,33.6,15.1,222.6,44.9,14.4,42.1,160.3,977.3,11.2,25,21,67,55,26,194,1513,24,30,96.6,1.5,1.9
20180101_35006_D02_S002,680,44.7,337,343,101.8,671,9,1.3,96,437,147,65,61,21,14.1,64.3,21.6,55.6,33.6,22,153.1,65.3,14.3,41.5,132.7,512.4,6.8,12,10,52,27,12,113,629,26,25,92.5,3.8,3.7
20180101_35006_D02_S003,674,45.1,322,352,109.3,660,14,2.1,87,454,133,59,56,18,12.9,67.4,19.7,48.5,29.3,19.2,152.9,65.4,13.5,42.1,39.6,1700.9,35.3,11,13,44,26,5,99,615,29,30,91.2,4.3,4.5
20180101_35006_D03_S001,807,42.8,416,391,94,791,16,2,109,560,138,71,54,13,13.5,69.4,17.1,44.1,24.6,19.5,126.6,79,9.4,39.1,178.3,452.7,9,15,26,49,26,17,133,751,34,22,93.1,4.2,2.7
20180101_35006_D03_S002,1743,43,826,917,111,1728,15,0.9,238,1198,307,146,122,39,13.7,68.7,17.6,45.5,25.6,19.9,129,77.5,12.7,39.7,106.2,1641.2,14.1,36,41,87,90,49,303,1657,39,47,95.1,2.2,2.7
20180101_35006_D03_S003,1689,43.4,831,858,103.2,1645,44,2.6,200,1192,297,172,95,30,11.8,70.6,17.6,41.7,24.9,16.8,148.5,67.3,10.1,32,103.9,1625.3,42.3,31,35,77,75,29,247,1532,74,83,90.7,4.4,4.9
20180101_35006_D03_S004,788,44.7,409,379,92.7,771,17,2.2,95,537,156,91,51,14,12.1,68.1,19.8,46.7,29.1,17.7,164.2,60.9,9,32.7,58.9,1338.1,28.9,13,19,45,20,14,111,726,31,31,92.1,3.9,3.9
20180101_35006_D04_S001,2481,41,1255,1226,97.7,2429,52,2.1,400,1699,382,192,120,70,16.1,68.5,15.4,46,22.5,23.5,95.5,104.7,18.3,31.4,192.1,1291.5,27.1,70,75,173,101,49,468,2299,86,96,92.7,3.5,3.9
20180101_35006_D04_S002,932,40.2,481,451,93.8,916,16,1.7,151,668,113,67,37,9,16.2,71.7,12.1,39.5,16.9,22.6,74.8,133.6,8,32.7,262.5,355.1,6.1,21,26,65,53,17,182,871,28,33,93.5,3,3.5
20180101_35006_D04_S003,929,42.6,460,469,102,900,29,3.1,91,738,100,50,36,14,9.8,79.4,10.8,25.9,13.6,12.3,109.9,91,14,36,141.3,657.7,20.5,14,13,37,38,18,120,795,59,75,85.6,6.4,8.1
20180101_35006_D04_S004,1021,42.1,503,518,103,994,27,2.6,147,721,153,78,49,26,14.4,70.6,15,41.6,21.2,20.4,104.1,96.1,17,32,76.2,1340.5,35.4,20,21,67,52,25,185,915,41,65,89.6,4,6.4
20180101_35006_D05_S001,1828,40.9,901,927,102.9,1799,29,1.6,255,1344,229,124,75,30,13.9,73.5,12.5,36,17,19,89.8,111.4,13.1,32.8,70,2611.4,41.4,40,60,104,65,37,306,1679,73,76,91.8,4,4.2
20180101_35006_D05_S002,1737,41.5,851,886,104.1,1713,24,1.4,222,1290,225,155,56,14,12.8,74.3,13,34.7,17.4,17.2,101.4,98.7,6.2,24.9,58.6,2966.6,41,37,33,84,87,36,277,1620,46,71,93.3,2.6,4.1
20180101_35006_D05_S003,1601,41,801,800,99.9,1585,16,1,223,1147,231,120,72,39,13.9,71.6,14.4,39.6,20.1,19.4,103.6,96.5,16.9,31.2,29.9,5354.3,53.5,31,33,121,60,34,279,1484,66,51,92.7,4.1,3.2
20180101_35006_D05_S004,942,42.4,465,477,102.6,936,6,0.6,127,648,167,101,54,12,13.5,68.8,17.7,45.4,25.8,19.6,131.5,76,7.2,32.3,208.3,452.2,2.9,18,17,51,49,25,160,913,15,14,96.9,1.6,1.5
20180101_35006_D05_S005,1803,41.6,890,913,102.6,1770,33,1.8,261,1263,279,138,108,33,14.5,70,15.5,42.8,22.1,20.7,106.9,93.5,11.8,38.7,29.1,6199.1,113.5,48,53,101,79,32,313,1662,68,73,92.2,3.8,4
20180101_35006_D05_S006,2327,38.5,1178,1149,97.5,2305,22,0.9,353,1810,164,111,39,14,15.2,77.8,7,28.6,9.1,19.5,46.5,215.2,8.5,23.8,95.7,2432.7,23,51,50,152,125,62,440,2167,88,72,93.1,3.8,3.1
20180101_35006_D06_S001,2291,39.9,1160,1131,97.5,2243,48,2.1,351,1667,273,179,72,22,15.3,72.8,11.9,37.4,16.4,21.1,77.8,128.6,8.1,26.4,246.8,928.5,19.5,52,59,147,117,53,428,2036,158,97,88.9,6.9,4.2
20180101_35006_D06_S002,1412,41.4,715,697,97.5,1379,33,2.3,196,1016,200,122,63,15,13.9,72,14.2,39,19.7,19.3,102,98,7.5,31.5,195.8,721.2,16.9,36,40,76,58,27,237,1276,75,61,90.4,5.3,4.3
20180101_35006_D06_S003,790,41.9,411,379,92.2,756,34,4.3,114,575,101,58,33,10,14.4,72.8,12.8,37.4,17.6,19.8,88.6,112.9,9.9,32.7,287.4,274.9,11.8,20,19,51,34,19,143,694,46,50,87.8,5.8,6.3
20180101_35006_D07_S001,1319,44.7,690,629,91.2,1280,39,3,141,929,249,141,80,28,10.7,70.4,18.9,42,26.8,15.2,176.6,56.6,11.2,32.1,211.6,623.2,18.4,25,25,56,54,31,191,1242,26,51,94.2,2,3.9
20180101_35006_D07_S002,745,44.1,376,369,98.1,729,16,2.1,95,514,136,50,58,28,12.8,69,18.3,44.9,26.5,18.5,143.2,69.9,20.6,42.6,162,459.8,9.9,20,9,41,29,22,121,681,27,37,91.4,3.6,5
20180101_35007_D01_S001,731,45.8,385,346,89.9,596,135,18.5,85,477,169,97,47,25,11.6,65.3,23.1,53.2,35.4,17.8,198.8,50.3,14.8,27.8,10330.9,7.1,1.3,18,13,38,22,15,106,573,20,138,78.4,2.7,18.9
20180101_35008_D01_S001,1260,44.4,628,632,100.6,1232,28,2.2,140,886,234,114,89,31,11.1,70.3,18.6,42.2,26.4,15.8,167.1,59.8,13.2,38,381.4,330.3,7.3,14,17,76,50,24,181,1183,26,51,93.9,2.1,4
20180101_35008_D01_S002,1302,41.9,645,657,101.9,1284,18,1.4,167,961,174,83,77,14,12.8,73.8,13.4,35.5,18.1,17.4,104.2,96,8,44.3,71.7,1816.8,25.1,14,19,77,80,41,231,1238,29,35,95.1,2.2,2.7
20180101_35008_D02_S001,1172,43.3,584,588,100.7,1139,33,2.8,162,798,212,122,66,24,13.8,68.1,18.1,46.9,26.6,20.3,130.9,76.4,11.3,31.1,476.2,246.1,6.9,22,28,69,57,25,201,1076,41,55,91.8,3.5,4.7
20180101_35008_D03_S001,753,43.5,385,368,95.6,715,38,5,114,495,144,73,53,18,15.1,65.7,19.1,52.1,29.1,23,126.3,79.2,12.5,36.8,151.3,497.8,25.1,14,21,49,37,9,130,677,27,49,89.9,3.6,6.5
